npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    36,   365,    10,   271.24690,     0.05498,    32.88926,     0.00000,   413.37689,     0.65779,     0.00000,    10.08236,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.06797,     0.05790,     0.22414,     0.15378,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06256,     0.00000,     0.00000,     0.06256,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    37,   365,    10,   275.27116,     0.04844,    29.25205,     0.00000,   332.10963,     0.58504,     0.00000,     8.10023,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.06100,     0.05196,     0.18009,     0.12356,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09020,     0.00000,     0.00000,     0.09020,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    38,   365,    10,   275.06269,     0.05861,    37.00551,     0.00000,   413.33192,     0.74011,     0.00000,    10.08127,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.07613,     0.06485,     0.22414,     0.15378,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10918,     0.00000,     0.00000,     0.10918,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    39,   365,    10,   274.10621,     0.07849,    61.19404,     0.00000,   622.52104,     1.22388,     0.00000,    15.18344,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.12333,     0.10506,     0.33756,     0.23160,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14423,     0.00000,     0.00000,     0.14423,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    40,   365,    10,   274.55937,     0.05650,    43.42100,     0.00000,   524.28105,     0.86842,     0.00000,    12.78734,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.08956,     0.07629,     0.28430,     0.19506,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12934,     0.00000,     0.00000,     0.12934,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    41,   365,    10,   272.79142,     0.09428,    68.31923,     0.00000,   719.70569,     1.36638,     0.00000,    17.55380,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.13615,     0.11598,     0.39024,     0.26775,     0.00000,     0.00000,     0.00000,     0.00000,    -0.13800,     0.00000,     0.00000,     0.13800,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    42,   365,    10,   271.87416,     0.13807,    64.81483,     0.00000,   694.39426,     1.29630,     0.00000,    16.93645,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.12740,     0.10853,     0.37651,     0.25833,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11592,     0.00000,     0.00000,     0.11592,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    43,   365,    10,   271.58989,     0.05646,    66.81412,     0.00000,   659.83437,     1.33628,     0.00000,    16.09352,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.13782,     0.11740,     0.35777,     0.24547,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10540,     0.00000,     0.00000,     0.10540,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    44,   365,    10,   271.23936,     0.09417,    69.03088,     0.00000,   879.70558,     1.38062,     0.00000,    21.45623,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.13758,     0.11720,     0.47698,     0.32726,     0.00000,     0.00000,     0.00000,     0.00000,    -0.13298,     0.00000,     0.00000,     0.13298,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    45,   365,    10,   270.00616,     0.12146,    64.53578,     0.00000,   814.95505,     1.29072,     0.00000,    19.87695,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.12721,     0.10837,     0.44186,     0.30316,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10074,     0.00000,     0.00000,     0.10074,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    46,   365,    10,   275.30222,     0.12061,    63.68481,     0.00000,   795.42955,     1.27370,     0.00000,    19.40072,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.10659,     0.09080,     0.43134,     0.29594,     0.00000,     0.00000,     0.00000,     0.00000,    -0.21694,     0.00000,     0.00000,     0.21694,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
