   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131299,          4.565807,          0.152913,          1.342000,          1.028145,         16.273138,          0.035250,        485.618382,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130653,          4.608877,          0.151002,          1.346798,          1.027870,         16.279652,          0.056574,        485.887120,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149712,          4.630142,          0.161601,          1.346117,          1.027616,         16.283810,          0.030210,        486.192528,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159558,          4.658238,          0.162632,          1.347994,          1.027448,         16.289846,          0.033291,        486.510996,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132948,          4.690250,          0.153109,          1.356506,          1.027449,         16.306195,          0.058788,        486.760505,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135861,          4.719338,          0.156202,          1.358965,          1.027490,         16.320079,          0.043189,        486.997909,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102624,          4.720560,          0.150359,          1.361245,          1.027616,         16.330542,          0.048419,        487.238284,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118790,          4.729396,          0.153021,          1.359554,          1.027710,         16.336792,          0.030762,        487.432074,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138959,          4.752648,          0.155187,          1.361493,          1.027862,         16.342000,          0.029353,        487.615184,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.157789,          4.790421,          0.156709,          1.367241,          1.028109,         16.352077,          0.025836,        487.753192,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149033,          4.803793,          0.159029,          1.372915,          1.028421,         16.362110,          0.022301,        487.901558,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124707,          4.801700,          0.154973,          1.375870,          1.028744,         16.369233,          0.031273,        488.087182,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071705,          4.718958,          0.139476,          1.372952,          1.028975,         16.362158,          0.058226,        488.459481,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125709,          4.745463,          0.153997,          1.370023,          1.029076,         16.361710,          0.027228,        488.658568,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100472,          4.715717,          0.145976,          1.367261,          1.029161,         16.353200,          0.049384,        489.002046,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.103931,          4.711378,          0.144021,          1.363996,          1.029196,         16.346120,          0.053741,        489.338049,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125856,          4.690365,          0.154256,          1.358697,          1.029130,         16.331543,          0.029868,        489.691221,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089804,          4.622241,          0.143167,          1.355140,          1.029012,         16.316744,          0.057639,        490.143226,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114966,          4.629315,          0.145603,          1.351738,          1.028777,         16.307455,          0.053597,        490.498687,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112552,          4.599892,          0.148889,          1.346964,          1.028489,         16.292905,          0.044936,        490.908978,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131297,          4.565616,          0.152924,          1.341935,          1.028085,         16.274924,          0.035251,        491.328956,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130648,          4.608685,          0.151014,          1.346733,          1.027810,         16.281431,          0.056576,        491.597700,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149709,          4.629952,          0.161613,          1.346052,          1.027557,         16.285581,          0.030211,        491.903113,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159554,          4.658049,          0.162645,          1.347930,          1.027389,         16.291610,          0.033292,        492.221587,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132943,          4.690061,          0.153120,          1.356441,          1.027390,         16.307955,          0.058790,        492.471102,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135856,          4.719149,          0.156214,          1.358901,          1.027431,         16.321833,          0.043190,        492.708511,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102620,          4.720371,          0.150371,          1.361181,          1.027558,         16.332290,          0.048420,        492.948890,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118786,          4.729207,          0.153034,          1.359490,          1.027652,         16.338534,          0.030763,        493.142685,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138955,          4.752460,          0.155200,          1.361430,          1.027804,         16.343738,          0.029354,        493.325800,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.157784,          4.790232,          0.156723,          1.367177,          1.028051,         16.353812,          0.025837,        493.463812,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149027,          4.803604,          0.159043,          1.372851,          1.028363,         16.363840,          0.022302,        493.612182,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124702,          4.801510,          0.154986,          1.375806,          1.028687,         16.370960,          0.031273,        493.797810,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071702,          4.718770,          0.139485,          1.372889,          1.028918,         16.363878,          0.058227,        494.170114,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125706,          4.745275,          0.154009,          1.369960,          1.029019,         16.363423,          0.027229,        494.369206,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100468,          4.715529,          0.145986,          1.367198,          1.029104,         16.354906,          0.049386,        494.712691,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.103928,          4.711192,          0.144032,          1.363933,          1.029139,         16.347818,          0.053742,        495.048700,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125854,          4.690181,          0.154268,          1.358635,          1.029074,         16.333232,          0.029869,        495.401878,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089802,          4.622058,          0.143176,          1.355079,          1.028956,         16.318424,          0.057641,        495.853890,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114962,          4.629134,          0.145613,          1.351676,          1.028721,         16.309127,          0.053599,        496.209358,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112550,          4.599712,          0.148900,          1.346903,          1.028433,         16.294568,          0.044938,        496.619655,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131295,          4.565438,          0.152935,          1.341874,          1.028029,         16.276577,          0.035252,        497.039639,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130644,          4.608508,          0.151025,          1.346673,          1.027755,         16.283078,          0.056578,        497.308390,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149706,          4.629776,          0.161625,          1.345992,          1.027502,         16.287222,          0.030211,        497.613808,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159551,          4.657874,          0.162656,          1.347870,          1.027334,         16.293244,          0.033293,        497.932287,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132938,          4.689886,          0.153131,          1.356382,          1.027335,         16.309584,          0.058791,        498.181807,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135852,          4.718975,          0.156226,          1.358841,          1.027377,         16.323457,          0.043192,        498.419220,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102616,          4.720197,          0.150382,          1.361121,          1.027503,         16.333909,          0.048421,        498.659604,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118782,          4.729033,          0.153045,          1.359431,          1.027598,         16.340148,          0.030764,        498.853403,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138950,          4.752285,          0.155212,          1.361370,          1.027750,         16.345347,          0.029355,        499.036522,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.157779,          4.790057,          0.156735,          1.367118,          1.027997,         16.355417,          0.025837,        499.174538,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149022,          4.803429,          0.159056,          1.372792,          1.028310,         16.365443,          0.022302,        499.322911,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124697,          4.801335,          0.154998,          1.375747,          1.028633,         16.372559,          0.031274,        499.508543,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071700,          4.718596,          0.139494,          1.372830,          1.028865,         16.365471,          0.058229,        499.880851,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125702,          4.745101,          0.154020,          1.369901,          1.028966,         16.365010,          0.027230,        500.079948,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100465,          4.715356,          0.145996,          1.367139,          1.029052,         16.356486,          0.049387,        500.423440,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.103925,          4.711020,          0.144041,          1.363875,          1.029087,         16.349390,          0.053744,        500.759455,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125851,          4.690010,          0.154278,          1.358577,          1.029021,         16.334795,          0.029870,        501.112639,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089799,          4.621889,          0.143185,          1.355021,          1.028904,         16.319980,          0.057642,        501.564657,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114959,          4.628966,          0.145622,          1.351620,          1.028669,         16.310674,          0.053601,        501.920132,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112547,          4.599546,          0.148909,          1.346847,          1.028381,         16.296107,          0.044939,        502.330434,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131292,          4.565274,          0.152945,          1.341818,          1.027977,         16.278107,          0.035253,        502.750424,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130640,          4.608344,          0.151035,          1.346617,          1.027703,         16.284603,          0.056579,        503.019181,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149703,          4.629613,          0.161636,          1.345937,          1.027451,         16.288740,          0.030212,        503.324603,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159548,          4.657711,          0.162667,          1.347815,          1.027283,         16.294756,          0.033293,        503.643087,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132934,          4.689724,          0.153142,          1.356327,          1.027285,         16.311092,          0.058793,        503.892612,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135848,          4.718813,          0.156236,          1.358786,          1.027326,         16.324960,          0.043193,        504.130029,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102612,          4.720036,          0.150392,          1.361066,          1.027453,         16.335407,          0.048422,        504.370417,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118778,          4.728872,          0.153056,          1.359376,          1.027548,         16.341641,          0.030765,        504.564220,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138946,          4.752123,          0.155223,          1.361316,          1.027700,         16.346836,          0.029355,        504.747344,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.157774,          4.789895,          0.156747,          1.367064,          1.027947,         16.356903,          0.025838,        504.885363,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149017,          4.803267,          0.159067,          1.372737,          1.028260,         16.366926,          0.022302,        505.033739,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124693,          4.801173,          0.155009,          1.375693,          1.028584,         16.374039,          0.031275,        505.219374,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071698,          4.718436,          0.139502,          1.372775,          1.028816,         16.366945,          0.058230,        505.591687,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125699,          4.744940,          0.154031,          1.369847,          1.028917,         16.366478,          0.027230,        505.790788,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100463,          4.715196,          0.146005,          1.367085,          1.029003,         16.357948,          0.049388,        506.134286,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.103922,          4.710860,          0.144050,          1.363822,          1.029038,         16.350846,          0.053746,        506.470306,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125849,          4.689852,          0.154288,          1.358524,          1.028973,         16.336243,          0.029871,        506.823495,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089797,          4.621733,          0.143192,          1.354968,          1.028856,         16.321420,          0.057644,        507.275519,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114957,          4.628810,          0.145631,          1.351567,          1.028621,         16.312107,          0.053602,        507.631000,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112545,          4.599393,          0.148918,          1.346795,          1.028334,         16.297532,          0.044940,        508.041308,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131290,          4.565122,          0.152954,          1.341767,          1.027930,         16.279524,          0.035254,        508.461303,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130636,          4.608192,          0.151044,          1.346566,          1.027656,         16.286015,          0.056580,        508.730066,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149700,          4.629462,          0.161645,          1.345885,          1.027403,         16.290146,          0.030213,        509.035491,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159545,          4.657561,          0.162677,          1.347764,          1.027236,         16.296156,          0.033294,        509.353980,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132930,          4.689574,          0.153151,          1.356275,          1.027238,         16.312488,          0.058794,        509.603509,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135845,          4.718663,          0.156246,          1.358735,          1.027280,         16.326351,          0.043193,        509.840930,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102608,          4.719886,          0.150401,          1.361016,          1.027407,         16.336794,          0.048424,        510.081323,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118775,          4.728722,          0.153066,          1.359325,          1.027502,         16.343024,          0.030766,        510.275129,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138942,          4.751974,          0.155233,          1.361265,          1.027654,         16.348215,          0.029356,        510.458256,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.157770,          4.789745,          0.156758,          1.367013,          1.027901,         16.358279,          0.025838,        510.596279,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149013,          4.803117,          0.159078,          1.372687,          1.028214,         16.368299,          0.022303,        510.744657,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124689,          4.801023,          0.155019,          1.375642,          1.028538,         16.375409,          0.031275,        510.930296,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071696,          4.718287,          0.139510,          1.372725,          1.028770,         16.368310,          0.058231,        511.302613,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125697,          4.744791,          0.154041,          1.369797,          1.028872,         16.367837,          0.027231,        511.501718,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100460,          4.715048,          0.146013,          1.367035,          1.028958,         16.359301,          0.049389,        511.845221,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.103919,          4.710712,          0.144058,          1.363772,          1.028993,         16.352193,          0.053747,        512.181247,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125847,          4.689705,          0.154297,          1.358475,          1.028928,         16.337583,          0.029871,        512.534440,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089796,          4.621588,          0.143200,          1.354919,          1.028811,         16.322753,          0.057645,        512.986470,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114954,          4.628667,          0.145639,          1.351518,          1.028577,         16.313433,          0.053604,        513.341956,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112543,          4.599250,          0.148926,          1.346746,          1.028289,         16.298851,          0.044942,        513.752269,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131288,          4.564981,          0.152962,          1.341719,          1.027886,         16.280836,          0.035255,        514.172269,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130633,          4.608051,          0.151053,          1.346518,          1.027612,         16.287322,          0.056582,        514.441037,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149697,          4.629322,          0.161655,          1.345838,          1.027360,         16.291447,          0.030213,        514.746466,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159542,          4.657422,          0.162686,          1.347716,          1.027192,         16.297452,          0.033294,        515.064959,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132926,          4.689436,          0.153160,          1.356228,          1.027194,         16.313780,          0.058795,        515.314493,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135841,          4.718525,          0.156255,          1.358688,          1.027236,         16.327639,          0.043194,        515.551916,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102605,          4.719748,          0.150409,          1.360968,          1.027364,         16.338078,          0.048425,        515.792313,
