ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
 11219,  65.37, 290.00, 18,-99,-99,    24410566656.0000, 0.02283, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83, 117,
 11220,  67.26, 290.00, 18,-99,-99,    22636935168.0000, 0.01862, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84, 117,
 11221,  69.16, 290.00, 18,-99,-99,    20838549504.0000, 0.01436, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85, 117,
 11222,  71.05, 290.00, 17,-99,-99,     6283065856.0000, 0.01150, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86, 117,
 11225,  76.74, 290.00, 15,-99,-99,     4850759680.0000, 0.01008, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89, 117,
 11226,  78.63, 290.00, 17,-99,-99,     9690582016.0000, 0.00967, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90, 117,
 11227,  80.53, 290.00, 15,-99,-99,     2280821504.0000, 0.00801, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91, 117,
 11228,  82.42, 290.00, 15,-99,-99,     1071618624.0000, 0.00729, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  92, 117,
 11243, -71.05, 292.50, 15,-99,-99,    19017377792.0000, 0.00321, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  11, 118,
 11244, -69.16, 292.50, 15,-99,-99,    19162771456.0000, 0.00486, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12, 118,
 11245, -67.26, 292.50, 15,-99,-99,    15037774848.0000, 0.00689, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13, 118,
 11246, -65.37, 292.50, 17,-99,-99,      690407680.0000, 0.00853, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  14, 118,
 11251, -55.89, 292.50, 17,-99,-99,     2200937472.0000, 0.01611, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  19, 118,
 11252, -54.00, 292.50, 10,-99,-99,    20130340864.0000, 0.01487, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  20, 118,
 11253, -52.11, 292.50, 17,-99,-99,     1293218048.0000, 0.01022, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  21, 118,
 11254, -50.21, 292.50, 17,-99,-99,     4204093696.0000, 0.00939, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  22, 118,
 11255, -48.32, 292.50,  7,-99,-99,    32231385088.0000, 0.01069, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  23, 118,
 11256, -46.42, 292.50,  7,-99,-99,    31227234304.0000, 0.01174, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  24, 118,
 11257, -44.53, 292.50,  7,-99,-99,    40596832256.0000, 0.01342, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  25, 118,
 11258, -42.63, 292.50,  7,-99,-99,    43090739200.0000, 0.01590, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  26, 118,
 11259, -40.74, 292.50,  7,-99,-99,    44378730496.0000, 0.02017, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  27, 118,
 11260, -38.84, 292.50,  7,-99,-99,    45618196480.0000, 0.02992, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  28, 118,
 11261, -36.95, 292.50,  7,-99,-99,    46807777280.0000, 0.04809, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  29, 118,
 11262, -35.05, 292.50,  7,-99,-99,    47946174464.0000, 0.06456, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  30, 118,
 11263, -33.16, 292.50, 10,-99,-99,    49032142848.0000, 0.07534, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  31, 118,
 11264, -31.26, 292.50, 10,-99,-99,    50064498688.0000, 0.08356, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  32, 118,
 11265, -29.37, 292.50, 10,-99,-99,    51042107392.0000, 0.10583, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  33, 118,
 11266, -27.47, 292.50, 10,-99,-99,    51963904000.0000, 0.08154, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34, 118,
 11267, -25.58, 292.50, 10,-99,-99,    52828876800.0000, 0.04612, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35, 118,
 11268, -23.68, 292.50, 10,-99,-99,    53636083712.0000, 0.04752, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36, 118,
 11269, -21.79, 292.50, 10,-99,-99,    54384635904.0000, 0.06105, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37, 118,
 11270, -19.89, 292.50,  7,-99,-99,    55073726464.0000, 0.07735, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38, 118,
 11271, -18.00, 292.50,  7,-99,-99,    55702589440.0000, 0.11101, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39, 118,
 11272, -16.11, 292.50,  2,-99,-99,    56270544896.0000, 0.19006, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40, 118,
 11273, -14.21, 292.50,  2,-99,-99,    56776970240.0000, 0.18955, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41, 118,
 11274, -12.32, 292.50,  2,-99,-99,    57221304320.0000, 0.12170, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42, 118,
 11275, -10.42, 292.50,  2,-99,-99,    57603076096.0000, 0.09710, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43, 118,
 11276,  -8.53, 292.50,  2,-99,-99,    57921855488.0000, 0.09254, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44, 118,
 11277,  -6.63, 292.50,  2,-99,-99,    58177298432.0000, 0.09204, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45, 118,
 11278,  -4.74, 292.50,  2,-99,-99,    58369126400.0000, 0.09527, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46, 118,
 11279,  -2.84, 292.50,  2,-99,-99,    58497126400.0000, 0.09622, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47, 118,
 11280,  -0.95, 292.50,  2,-99,-99,    58561163264.0000, 0.09380, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48, 118,
 11281,   0.95, 292.50,  2,-99,-99,    58561163264.0000, 0.09077, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49, 118,
 11282,   2.84, 292.50,  2,-99,-99,    58497126400.0000, 0.08759, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50, 118,
 11283,   4.74, 292.50,  2,-99,-99,    58369126400.0000, 0.09154, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51, 118,
 11284,   6.63, 292.50,  9,-99,-99,    58177298432.0000, 0.12631, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52, 118,
 11285,   8.53, 292.50,  8,-99,-99,    57921855488.0000, 0.17003, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53, 118,
 11286,  10.42, 292.50, 17,-99,-99,    37123088384.0000, 0.08046, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54, 118,
 11290,  18.00, 292.50, 17,-99,-99,    10944079872.0000, 0.03396, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58, 118,
 11304,  44.53, 292.50, 17,-99,-99,    20920342528.0000, 0.27252, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72, 118,
 11305,  46.42, 292.50,  5,-99,-99,    40374853632.0000, 0.29222, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73, 118,
 11306,  48.32, 292.50,  5,-99,-99,    38130933760.0000, 0.22012, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74, 118,
 11307,  50.21, 292.50,  5,-99,-99,    28578166784.0000, 0.18927, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75, 118,
 11308,  52.11, 292.50,  5,-99,-99,    35973931008.0000, 0.20070, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76, 118,
 11309,  54.00, 292.50,  8,-99,-99,    34426093568.0000, 0.21950, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77, 118,
 11310,  55.89, 292.50,  5,-99,-99,    32840613888.0000, 0.09721, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78, 118,
 11311,  57.79, 292.50,  6,-99,-99,    25790693376.0000, 0.05728, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79, 118,
 11312,  59.68, 292.50, 17,-99,-99,      383137696.0000, 0.03692, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80, 118,
 11313,  61.58, 292.50, 17,-99,-99,     5804644864.0000, 0.02970, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81, 118,
 11314,  63.47, 292.50, 18,-99,-99,    25910910976.0000, 0.02664, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82, 118,
 11315,  65.37, 292.50, 18,-99,-99,    24410566656.0000, 0.02215, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83, 118,
 11316,  67.26, 292.50, 15,-99,-99,    22636935168.0000, 0.01771, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84, 118,
 11317,  69.16, 292.50, 17,-99,-99,    12046939136.0000, 0.01340, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85, 118,
 11318,  71.05, 292.50, 17,-99,-99,      675111360.0000, 0.00993, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  86, 118,
 11321,  76.74, 292.50, 15,-99,-99,     9854053376.0000, 0.01059, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89, 118,
 11322,  78.63, 292.50, 15,-99,-99,    11544980480.0000, 0.00946, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90, 118,
 11323,  80.53, 292.50, 15,-99,-99,     7847112192.0000, 0.00800, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91, 118,
 11332, -84.32, 295.00, 15,-99,-99,     5801014272.0000, 0.00099, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   4, 119,
 11337, -74.84, 295.00, 15,-99,-99,    15314663424.0000, 0.00178, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9, 119,
 11340, -69.16, 295.00, 15,-99,-99,    20838549504.0000, 0.00421, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12, 119,
 11341, -67.26, 295.00, 15,-99,-99,    22636935168.0000, 0.00587, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13, 119,
 11342, -65.37, 295.00, 17,-99,-99,    10798662656.0000, 0.00782, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  14, 119,
 11348, -54.00, 295.00, 17,-99,-99,     1433457664.0000, 0.01166, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  20, 119,
 11351, -48.32, 295.00, 17,-99,-99,     3519194368.0000, 0.00869, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  23, 119,
 11352, -46.42, 295.00, 17,-99,-99,     1482401024.0000, 0.00921, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  24, 119,
 11353, -44.53, 295.00, 17,-99,-99,    12182361088.0000, 0.01202, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  25, 119,
 11354, -42.63, 295.00, 10,-99,-99,    30736044032.0000, 0.01769, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  26, 119,
 11355, -40.74, 295.00, 10,-99,-99,    38230855680.0000, 0.02696, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  27, 119,
 11356, -38.84, 295.00, 14,-99,-99,    45618196480.0000, 0.04818, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  28, 119,
 11357, -36.95, 295.00, 14,-99,-99,    46807777280.0000, 0.08392, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  29, 119,
 11358, -35.05, 295.00, 14,-99,-99,    47946174464.0000, 0.10098, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  30, 119,
 11359, -33.16, 295.00, 14,-99,-99,    49032142848.0000, 0.13389, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  31, 119,
 11360, -31.26, 295.00, 14,-99,-99,    50064498688.0000, 0.19345, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  32, 119,
 11361, -29.37, 295.00, 14,-99,-99,    51042107392.0000, 0.23881, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  33, 119,
 11362, -27.47, 295.00, 14,-99,-99,    51963904000.0000, 0.36239, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34, 119,
 11363, -25.58, 295.00, 10,-99,-99,    52828876800.0000, 0.41846, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35, 119,
 11364, -23.68, 295.00, 14,-99,-99,    53636083712.0000, 0.32248, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36, 119,
 11365, -21.79, 295.00,  7,-99,-99,    54384635904.0000, 0.15625, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37, 119,
 11366, -19.89, 295.00,  7,-99,-99,    55073726464.0000, 0.14435, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38, 119,
 11367, -18.00, 295.00, 14,-99,-99,    55702589440.0000, 0.22010, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39, 119,
 11368, -16.11, 295.00,  2,-99,-99,    56270544896.0000, 0.22252, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40, 119,
 11369, -14.21, 295.00,  2,-99,-99,    56776970240.0000, 0.18870, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41, 119,
 11370, -12.32, 295.00,  2,-99,-99,    57221304320.0000, 0.12015, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42, 119,
 11371, -10.42, 295.00,  2,-99,-99,    57603076096.0000, 0.10057, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43, 119,
 11372,  -8.53, 295.00,  2,-99,-99,    57921855488.0000, 0.09807, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44, 119,
 11373,  -6.63, 295.00,  2,-99,-99,    58177298432.0000, 0.10307, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45, 119,
 11374,  -4.74, 295.00,  2,-99,-99,    58369126400.0000, 0.10629, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46, 119,
 11375,  -2.84, 295.00,  2,-99,-99,    58497126400.0000, 0.10370, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47, 119,
 11376,  -0.95, 295.00,  2,-99,-99,    58561163264.0000, 0.09473, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48, 119,
 11377,   0.95, 295.00,  2,-99,-99,    58561163264.0000, 0.08492, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49, 119,
 11378,   2.84, 295.00,  2,-99,-99,    58497126400.0000, 0.08442, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50, 119,
 11379,   4.74, 295.00,  2,-99,-99,    58369126400.0000, 0.07387, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51, 119,
 11380,   6.63, 295.00,  2,-99,-99,    58177298432.0000, 0.09201, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52, 119,
 11381,   8.53, 295.00,  9,-99,-99,    57921855488.0000, 0.10554, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53, 119,
 11382,  10.42, 295.00, 17,-99,-99,    30910818304.0000, 0.05497, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54, 119,
 11386,  18.00, 295.00, 17,-99,-99,     1783092992.0000, 0.02762, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58, 119,
 11400,  44.53, 295.00,  1,-99,-99,    33438441472.0000, 0.26695, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72, 119,
 11401,  46.42, 295.00,  5,-99,-99,    33550186496.0000, 0.23770, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73, 119,
 11402,  48.32, 295.00,  5,-99,-99,    23678740480.0000, 0.18146, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74, 119,
 11403,  50.21, 295.00,  1,-99,-99,    16603296768.0000, 0.15154, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75, 119,
 11404,  52.11, 295.00,  1,-99,-99,    35973931008.0000, 0.16064, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76, 119,
 11405,  54.00, 295.00,  8,-99,-99,    34426093568.0000, 0.14921, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77, 119,
 11406,  55.89, 295.00,  8,-99,-99,    32840613888.0000, 0.08702, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78, 119,
 11407,  57.79, 295.00,  8,-99,-99,    31219224576.0000, 0.05690, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79, 119,
 11408,  59.68, 295.00, 17,-99,-99,    11123038208.0000, 0.03835, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80, 119,
 11409,  61.58, 295.00, 17,-99,-99,     1184795136.0000, 0.03003, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81, 119,
 11410,  63.47, 295.00, 15,-99,-99,    10423952384.0000, 0.02463, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82, 119,
 11411,  65.37, 295.00, 18,-99,-99,    20141973504.0000, 0.02205, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83, 119,
 11412,  67.26, 295.00, 15,-99,-99,    19987271680.0000, 0.01726, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84, 119,
 11413,  69.16, 295.00, 17,-99,-99,       25526362.0000, 0.01175, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85, 119,
 11417,  76.74, 295.00, 15,-99,-99,    11164900352.0000, 0.01059, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89, 119,
 11418,  78.63, 295.00, 15,-99,-99,    11544980480.0000, 0.00907, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  90, 119,
 11419,  80.53, 295.00, 15,-99,-99,     9639532544.0000, 0.00806, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  91, 119,
 11420,  82.42, 295.00, 17,-99,-99,     1181901440.0000, 0.00604, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  92, 119,
 11428, -84.32, 297.50, 15,-99,-99,     5801014272.0000, 0.00097, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   4, 120,
 11433, -74.84, 297.50, 15,-99,-99,    15314663424.0000, 0.00159, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,   9, 120,
 11434, -72.95, 297.50, 15,-99,-99,    17175409664.0000, 0.00189, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  10, 120,
 11435, -71.05, 297.50, 15,-99,-99,    18860845056.0000, 0.00247, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  11, 120,
 11436, -69.16, 297.50, 15,-99,-99,    20131819520.0000, 0.00348, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12, 120,
 11438, -65.37, 297.50, 15,-99,-99,    23987388416.0000, 0.00622, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  14, 120,
 11439, -63.47, 297.50, 17,-99,-99,     5454629888.0000, 0.00951, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  15, 120,
 11450, -42.63, 297.50, 17,-99,-99,      610227712.0000, 0.01878, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  26, 120,
 11451, -40.74, 297.50, 17,-99,-99,    14504555520.0000, 0.02889, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  27, 120,
 11452, -38.84, 297.50, 10,-99,-99,    34804604928.0000, 0.05840, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  28, 120,
 11453, -36.95, 297.50, 12,-99,-99,    46807777280.0000, 0.07800, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  29, 120,
 11454, -35.05, 297.50, 12,-99,-99,    47946174464.0000, 0.10166, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  30, 120,
 11455, -33.16, 297.50, 10,-99,-99,    49032142848.0000, 0.13712, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  31, 120,
 11456, -31.26, 297.50, 12,-99,-99,    50064498688.0000, 0.18985, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  32, 120,
 11457, -29.37, 297.50, 10,-99,-99,    51042107392.0000, 0.31171, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  33, 120,
 11458, -27.47, 297.50, 10,-99,-99,    51963904000.0000, 0.48328, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  34, 120,
 11459, -25.58, 297.50, 10,-99,-99,    52828876800.0000, 0.55734, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35, 120,
 11460, -23.68, 297.50, 14,-99,-99,    53636083712.0000, 0.51056, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36, 120,
 11461, -21.79, 297.50,  4,-99,-99,    54384635904.0000, 0.41186, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37, 120,
 11462, -19.89, 297.50,  4,-99,-99,    55073726464.0000, 0.25147, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38, 120,
 11463, -18.00, 297.50,  4,-99,-99,    55702589440.0000, 0.24943, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39, 120,
 11464, -16.11, 297.50,  2,-99,-99,    56270544896.0000, 0.23389, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40, 120,
 11465, -14.21, 297.50,  2,-99,-99,    56776970240.0000, 0.15630, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41, 120,
 11466, -12.32, 297.50,  2,-99,-99,    57221304320.0000, 0.14742, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42, 120,
 11467, -10.42, 297.50,  2,-99,-99,    57603076096.0000, 0.11181, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  43, 120,
 11468,  -8.53, 297.50,  2,-99,-99,    57921855488.0000, 0.11123, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  44, 120,
 11469,  -6.63, 297.50,  2,-99,-99,    58177298432.0000, 0.12190, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  45, 120,
 11470,  -4.74, 297.50,  2,-99,-99,    58369126400.0000, 0.11741, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  46, 120,
 11471,  -2.84, 297.50,  2,-99,-99,    58497126400.0000, 0.11671, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  47, 120,
 11472,  -0.95, 297.50,  2,-99,-99,    58561163264.0000, 0.09919, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48, 120,
 11473,   0.95, 297.50,  2,-99,-99,    58561163264.0000, 0.09187, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49, 120,
 11474,   2.84, 297.50,  2,-99,-99,    58497126400.0000, 0.09950, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50, 120,
 11475,   4.74, 297.50,  2,-99,-99,    58369126400.0000, 0.08462, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51, 120,
 11476,   6.63, 297.50,  2,-99,-99,    58177298432.0000, 0.09311, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52, 120,
 11477,   8.53, 297.50,  2,-99,-99,    57114984448.0000, 0.09765, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53, 120,
 11478,  10.42, 297.50, 17,-99,-99,    25765918720.0000, 0.05142, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54, 120,
 11496,  44.53, 297.50, 17,-99,-99,    12200414208.0000, 0.18708, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72, 120,
 11497,  46.42, 297.50, 17,-99,-99,    20899809280.0000, 0.18982, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73, 120,
 11499,  50.21, 297.50,  1,-99,-99,    19546634240.0000, 0.16972, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75, 120,
 11500,  52.11, 297.50,  1,-99,-99,    35973931008.0000, 0.23756, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76, 120,
 11501,  54.00, 297.50,  6,-99,-99,    34426093568.0000, 0.20215, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77, 120,
 11502,  55.89, 297.50,  5,-99,-99,    32840613888.0000, 0.08905, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78, 120,
 11503,  57.79, 297.50, 17,-99,-99,    20179228672.0000, 0.05377, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79, 120,
 11504,  59.68, 297.50, 17,-99,-99,     1214104576.0000, 0.03839, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80, 120,
 11507,  65.37, 297.50, 17,-99,-99,     7525893632.0000, 0.02071, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83, 120,
 11508,  67.26, 297.50, 17,-99,-99,     9054667776.0000, 0.01643, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84, 120,
 11513,  76.74, 297.50, 15,-99,-99,    10739518464.0000, 0.01061, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  89, 120,
