lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,cellid,WRTCELL
77,38,0,190,-19.9,17,7334,0
77,39,0,190,-18,17,7335,0
77,40,0,190,-16.1,17,7336,0
77,41,0,190,-14.2,17,7337,0
77,42,0,190,-12.3,17,7338,0
77,43,0,190,-10.4,17,7339,0
77,44,0,190,-8.5,17,7340,0
77,45,0,190,-6.6,17,7341,0
77,46,0,190,-4.7,17,7342,0
77,47,0,190,-2.8,17,7343,0
77,48,0,190,-0.9,17,7344,0
77,49,0,190,0.9,17,7345,0
77,50,0,190,2.8,17,7346,0
77,51,0,190,4.7,17,7347,0
77,52,0,190,6.6,17,7348,0
77,53,0,190,8.5,17,7349,0
77,54,0,190,10.4,17,7350,0
77,55,0,190,12.3,17,7351,0
77,56,0,190,14.2,17,7352,0
77,57,0,190,16.1,17,7353,0
77,58,0,190,18,17,7354,0
77,59,0,190,19.9,17,7355,0
77,60,0,190,21.8,17,7356,0
77,61,0,190,23.7,17,7357,0
77,62,0,190,25.6,17,7358,0
77,63,0,190,27.5,17,7359,0
77,64,0,190,29.4,17,7360,0
77,65,0,190,31.3,17,7361,0
77,66,0,190,33.2,17,7362,0
77,67,0,190,35.1,17,7363,0
77,68,0,190,36.9,17,7364,0
77,69,0,190,38.8,17,7365,0
77,70,0,190,40.7,17,7366,0
77,71,0,190,42.6,17,7367,0
77,72,0,190,44.5,17,7368,0
77,73,0,190,46.4,17,7369,0
77,74,0,190,48.3,17,7370,0
77,75,0,190,50.2,17,7371,0
77,76,0,190,52.1,17,7372,0
77,77,0,190,54,17,7373,0
77,78,0,190,55.9,17,7374,0
77,79,0,190,57.8,17,7375,0
77,80,0,190,59.7,17,7376,0
77,81,0,190,61.6,17,7377,0
77,82,0,190,63.5,17,7378,0
77,83,0,190,65.4,17,7379,0
77,84,0,190,67.3,17,7380,0
77,85,0,190,69.2,17,7381,0
77,86,0,190,71.1,17,7382,0
77,87,0,190,72.9,17,7383,0
77,88,0,190,74.8,17,7384,0
77,89,0,190,76.7,17,7385,0
77,90,0,190,78.6,17,7386,0
77,91,0,190,80.5,17,7387,0
77,92,0,190,82.4,17,7388,0
77,93,0,190,84.3,17,7389,0
77,94,0,190,86.2,17,7390,0
77,95,0,190,88.1,17,7391,0
77,96,0,190,90,17,7392,0
78,1,1,192.5,-90,15,7393,0
78,2,1,192.5,-88.1,15,7394,0
78,3,1,192.5,-86.2,15,7395,0
78,4,1,192.5,-84.3,15,7396,0
78,5,1,192.5,-82.4,15,7397,0
78,6,1,192.5,-80.5,15,7398,0
78,7,1,192.5,-78.6,15,7399,0
78,8,0,192.5,-76.7,17,7400,0
78,9,0,192.5,-74.8,17,7401,0
78,10,0,192.5,-72.9,17,7402,0
78,11,0,192.5,-71.1,17,7403,0
78,12,0,192.5,-69.2,17,7404,0
78,13,0,192.5,-67.3,17,7405,0
78,14,0,192.5,-65.4,17,7406,0
78,15,0,192.5,-63.5,17,7407,0
78,16,0,192.5,-61.6,17,7408,0
78,17,0,192.5,-59.7,17,7409,0
78,18,0,192.5,-57.8,17,7410,0
78,19,0,192.5,-55.9,17,7411,0
78,20,0,192.5,-54,17,7412,0
78,21,0,192.5,-52.1,17,7413,0
78,22,0,192.5,-50.2,17,7414,0
78,23,0,192.5,-48.3,17,7415,0
78,24,0,192.5,-46.4,17,7416,0
78,25,0,192.5,-44.5,17,7417,0
78,26,0,192.5,-42.6,17,7418,0
78,27,0,192.5,-40.7,17,7419,0
78,28,0,192.5,-38.8,17,7420,0
78,29,0,192.5,-36.9,17,7421,0
78,30,0,192.5,-35.1,17,7422,0
78,31,0,192.5,-33.2,17,7423,0
78,32,0,192.5,-31.3,17,7424,0
78,33,0,192.5,-29.4,17,7425,0
78,34,0,192.5,-27.5,17,7426,0
78,35,0,192.5,-25.6,17,7427,0
78,36,0,192.5,-23.7,17,7428,0
78,37,0,192.5,-21.8,17,7429,0
78,38,0,192.5,-19.9,17,7430,0
78,39,0,192.5,-18,17,7431,0
78,40,0,192.5,-16.1,17,7432,0
78,41,0,192.5,-14.2,17,7433,0
78,42,0,192.5,-12.3,17,7434,0
78,43,0,192.5,-10.4,17,7435,0
78,44,0,192.5,-8.5,17,7436,0
78,45,0,192.5,-6.6,17,7437,0
78,46,0,192.5,-4.7,17,7438,0
78,47,0,192.5,-2.8,17,7439,0
78,48,0,192.5,-0.9,17,7440,0
78,49,0,192.5,0.9,17,7441,0
78,50,0,192.5,2.8,17,7442,0
78,51,0,192.5,4.7,17,7443,0
78,52,0,192.5,6.6,17,7444,0
78,53,0,192.5,8.5,17,7445,0
78,54,0,192.5,10.4,17,7446,0
78,55,0,192.5,12.3,17,7447,0
78,56,0,192.5,14.2,17,7448,0
78,57,0,192.5,16.1,17,7449,0
78,58,0,192.5,18,17,7450,0
78,59,0,192.5,19.9,17,7451,0
78,60,0,192.5,21.8,17,7452,0
78,61,0,192.5,23.7,17,7453,0
78,62,0,192.5,25.6,17,7454,0
78,63,0,192.5,27.5,17,7455,0
78,64,0,192.5,29.4,17,7456,0
78,65,0,192.5,31.3,17,7457,0
78,66,0,192.5,33.2,17,7458,0
78,67,0,192.5,35.1,17,7459,0
78,68,0,192.5,36.9,17,7460,0
78,69,0,192.5,38.8,17,7461,0
78,70,0,192.5,40.7,17,7462,0
78,71,0,192.5,42.6,17,7463,0
78,72,0,192.5,44.5,17,7464,0
78,73,0,192.5,46.4,17,7465,0
78,74,0,192.5,48.3,17,7466,0
78,75,0,192.5,50.2,17,7467,0
78,76,0,192.5,52.1,17,7468,0
78,77,1,192.5,54,17,7469,0
78,78,0,192.5,55.9,17,7470,0
78,79,0,192.5,57.8,17,7471,0
78,80,0,192.5,59.7,17,7472,0
78,81,0,192.5,61.6,17,7473,0
78,82,0,192.5,63.5,17,7474,0
78,83,1,192.5,65.4,17,7475,0
78,84,0,192.5,67.3,17,7476,0
78,85,0,192.5,69.2,17,7477,0
78,86,0,192.5,71.1,17,7478,0
78,87,0,192.5,72.9,17,7479,0
78,88,0,192.5,74.8,17,7480,0
78,89,0,192.5,76.7,17,7481,0
78,90,0,192.5,78.6,17,7482,0
78,91,0,192.5,80.5,17,7483,0
78,92,0,192.5,82.4,17,7484,0
78,93,0,192.5,84.3,17,7485,0
78,94,0,192.5,86.2,17,7486,0
78,95,0,192.5,88.1,17,7487,0
78,96,0,192.5,90,17,7488,0
79,1,1,195,-90,15,7489,0
79,2,1,195,-88.1,15,7490,0
79,3,1,195,-86.2,15,7491,0
79,4,1,195,-84.3,15,7492,0
79,5,1,195,-82.4,15,7493,0
79,6,1,195,-80.5,15,7494,0
79,7,1,195,-78.6,15,7495,0
79,8,0,195,-76.7,17,7496,0
79,9,0,195,-74.8,17,7497,0
79,10,0,195,-72.9,17,7498,0
79,11,0,195,-71.1,17,7499,0
79,12,0,195,-69.2,17,7500,0
79,13,0,195,-67.3,17,7501,0
79,14,0,195,-65.4,17,7502,0
79,15,0,195,-63.5,17,7503,0
79,16,0,195,-61.6,17,7504,0
79,17,0,195,-59.7,17,7505,0
79,18,0,195,-57.8,17,7506,0
79,19,0,195,-55.9,17,7507,0
79,20,0,195,-54,17,7508,0
79,21,0,195,-52.1,17,7509,0
79,22,0,195,-50.2,17,7510,0
79,23,0,195,-48.3,17,7511,0
79,24,0,195,-46.4,17,7512,0
79,25,0,195,-44.5,17,7513,0
79,26,0,195,-42.6,17,7514,0
79,27,0,195,-40.7,17,7515,0
79,28,0,195,-38.8,17,7516,0
79,29,0,195,-36.9,17,7517,0
79,30,0,195,-35.1,17,7518,0
79,31,0,195,-33.2,17,7519,0
79,32,0,195,-31.3,17,7520,0
79,33,0,195,-29.4,17,7521,0
79,34,0,195,-27.5,17,7522,0
79,35,0,195,-25.6,17,7523,0
79,36,0,195,-23.7,17,7524,0
79,37,0,195,-21.8,17,7525,0
79,38,0,195,-19.9,17,7526,0
79,39,0,195,-18,17,7527,0
79,40,0,195,-16.1,17,7528,0
79,41,0,195,-14.2,17,7529,0
79,42,0,195,-12.3,17,7530,0
79,43,0,195,-10.4,17,7531,0
79,44,0,195,-8.5,17,7532,0
79,45,0,195,-6.6,17,7533,0
79,46,0,195,-4.7,17,7534,0
79,47,0,195,-2.8,17,7535,0
79,48,0,195,-0.9,17,7536,0
79,49,0,195,0.9,17,7537,0
79,50,0,195,2.8,17,7538,0
79,51,0,195,4.7,17,7539,0
79,52,0,195,6.6,17,7540,0
79,53,0,195,8.5,17,7541,0
79,54,0,195,10.4,17,7542,0
79,55,0,195,12.3,17,7543,0
79,56,0,195,14.2,17,7544,0
79,57,0,195,16.1,17,7545,0
79,58,0,195,18,17,7546,0
79,59,0,195,19.9,17,7547,0
79,60,0,195,21.8,17,7548,0
79,61,0,195,23.7,17,7549,0
79,62,0,195,25.6,17,7550,0
79,63,0,195,27.5,17,7551,0
79,64,0,195,29.4,17,7552,0
79,65,0,195,31.3,17,7553,0
79,66,0,195,33.2,17,7554,0
79,67,0,195,35.1,17,7555,0
79,68,0,195,36.9,17,7556,0
79,69,0,195,38.8,17,7557,0
79,70,0,195,40.7,17,7558,0
79,71,0,195,42.6,17,7559,0
79,72,0,195,44.5,17,7560,0
79,73,0,195,46.4,17,7561,0
79,74,0,195,48.3,17,7562,0
79,75,0,195,50.2,17,7563,0
79,76,0,195,52.1,17,7564,0
79,77,0,195,54,17,7565,0
79,78,0,195,55.9,17,7566,0
79,79,0,195,57.8,17,7567,0
79,80,0,195,59.7,17,7568,0
79,81,1,195,61.6,10,7569,0
79,82,0,195,63.5,17,7570,0
79,83,1,195,65.4,8,7571,0
79,84,1,195,67.3,17,7572,0
79,85,0,195,69.2,17,7573,0
79,86,0,195,71.1,17,7574,0
79,87,0,195,72.9,17,7575,0
79,88,0,195,74.8,17,7576,0
79,89,0,195,76.7,17,7577,0
79,90,0,195,78.6,17,7578,0
79,91,0,195,80.5,17,7579,0
79,92,0,195,82.4,17,7580,0
79,93,0,195,84.3,17,7581,0
79,94,0,195,86.2,17,7582,0
79,95,0,195,88.1,17,7583,0
79,96,0,195,90,17,7584,0
80,1,1,197.5,-90,15,7585,0
80,2,1,197.5,-88.1,15,7586,0
80,3,1,197.5,-86.2,15,7587,0
80,4,1,197.5,-84.3,15,7588,0
80,5,1,197.5,-82.4,15,7589,0
80,6,1,197.5,-80.5,15,7590,0
80,7,1,197.5,-78.6,15,7591,0
80,8,0,197.5,-76.7,17,7592,0
80,9,0,197.5,-74.8,17,7593,0
80,10,0,197.5,-72.9,17,7594,0
80,11,0,197.5,-71.1,17,7595,0
80,12,0,197.5,-69.2,17,7596,0
80,13,0,197.5,-67.3,17,7597,0
80,14,0,197.5,-65.4,17,7598,0
80,15,0,197.5,-63.5,17,7599,0
80,16,0,197.5,-61.6,17,7600,0
80,17,0,197.5,-59.7,17,7601,0
80,18,0,197.5,-57.8,17,7602,0
80,19,0,197.5,-55.9,17,7603,0
80,20,0,197.5,-54,17,7604,0
80,21,0,197.5,-52.1,17,7605,0
80,22,0,197.5,-50.2,17,7606,0
80,23,0,197.5,-48.3,17,7607,0
80,24,0,197.5,-46.4,17,7608,0
80,25,0,197.5,-44.5,17,7609,0
80,26,0,197.5,-42.6,17,7610,0
80,27,0,197.5,-40.7,17,7611,0
80,28,0,197.5,-38.8,17,7612,0
80,29,0,197.5,-36.9,17,7613,0
80,30,0,197.5,-35.1,17,7614,0
80,31,0,197.5,-33.2,17,7615,0
80,32,0,197.5,-31.3,17,7616,0
80,33,0,197.5,-29.4,17,7617,0
80,34,0,197.5,-27.5,17,7618,0
80,35,0,197.5,-25.6,17,7619,0
80,36,0,197.5,-23.7,17,7620,0
80,37,0,197.5,-21.8,17,7621,0
80,38,0,197.5,-19.9,17,7622,0
80,39,0,197.5,-18,17,7623,0
80,40,0,197.5,-16.1,17,7624,0
80,41,0,197.5,-14.2,17,7625,0
80,42,0,197.5,-12.3,17,7626,0
80,43,0,197.5,-10.4,17,7627,0
80,44,0,197.5,-8.5,17,7628,0
80,45,0,197.5,-6.6,17,7629,0
80,46,0,197.5,-4.7,17,7630,0
80,47,0,197.5,-2.8,17,7631,0
80,48,0,197.5,-0.9,17,7632,0
80,49,0,197.5,0.9,17,7633,0
80,50,0,197.5,2.8,17,7634,0
80,51,0,197.5,4.7,17,7635,0
80,52,0,197.5,6.6,17,7636,0
80,53,0,197.5,8.5,17,7637,0
80,54,0,197.5,10.4,17,7638,0
80,55,0,197.5,12.3,17,7639,0
80,56,0,197.5,14.2,17,7640,0
80,57,0,197.5,16.1,17,7641,0
80,58,0,197.5,18,17,7642,0
80,59,0,197.5,19.9,17,7643,0
80,60,0,197.5,21.8,17,7644,0
80,61,0,197.5,23.7,17,7645,0
80,62,0,197.5,25.6,17,7646,0
80,63,0,197.5,27.5,17,7647,0
80,64,0,197.5,29.4,17,7648,0
80,65,0,197.5,31.3,17,7649,0
80,66,0,197.5,33.2,17,7650,0
80,67,0,197.5,35.1,17,7651,0
80,68,0,197.5,36.9,17,7652,0
80,69,0,197.5,38.8,17,7653,0
80,70,0,197.5,40.7,17,7654,0
80,71,0,197.5,42.6,17,7655,0
80,72,0,197.5,44.5,17,7656,0
80,73,0,197.5,46.4,17,7657,0
80,74,0,197.5,48.3,17,7658,0
80,75,0,197.5,50.2,17,7659,0
80,76,0,197.5,52.1,17,7660,0
80,77,0,197.5,54,17,7661,0
80,78,1,197.5,55.9,17,7662,0
80,79,0,197.5,57.8,17,7663,0
80,80,1,197.5,59.7,6,7664,0
80,81,1,197.5,61.6,6,7665,0
80,82,1,197.5,63.5,17,7666,0
80,83,1,197.5,65.4,8,7667,0
80,84,1,197.5,67.3,8,7668,0
80,85,1,197.5,69.2,18,7669,0
80,86,0,197.5,71.1,17,7670,0
80,87,0,197.5,72.9,17,7671,0
80,88,0,197.5,74.8,17,7672,0
80,89,0,197.5,76.7,17,7673,0
80,90,0,197.5,78.6,17,7674,0
80,91,0,197.5,80.5,17,7675,0
80,92,0,197.5,82.4,17,7676,0
80,93,0,197.5,84.3,17,7677,0
80,94,0,197.5,86.2,17,7678,0
80,95,0,197.5,88.1,17,7679,0
80,96,0,197.5,90,17,7680,0
81,1,1,200,-90,15,7681,0
81,2,1,200,-88.1,15,7682,0
81,3,1,200,-86.2,15,7683,0
81,4,1,200,-84.3,15,7684,0
81,5,1,200,-82.4,15,7685,0
81,6,1,200,-80.5,15,7686,0
81,7,1,200,-78.6,15,7687,0
81,8,0,200,-76.7,17,7688,0
81,9,0,200,-74.8,17,7689,0
81,10,0,200,-72.9,17,7690,0
81,11,0,200,-71.1,17,7691,0
81,12,0,200,-69.2,17,7692,0
81,13,0,200,-67.3,17,7693,0
81,14,0,200,-65.4,17,7694,0
81,15,0,200,-63.5,17,7695,0
81,16,0,200,-61.6,17,7696,0
81,17,0,200,-59.7,17,7697,0
81,18,0,200,-57.8,17,7698,0
81,19,0,200,-55.9,17,7699,0
81,20,0,200,-54,17,7700,0
81,21,0,200,-52.1,17,7701,0
81,22,0,200,-50.2,17,7702,0
81,23,0,200,-48.3,17,7703,0
81,24,0,200,-46.4,17,7704,0
81,25,0,200,-44.5,17,7705,0
81,26,0,200,-42.6,17,7706,0
81,27,0,200,-40.7,17,7707,0
81,28,0,200,-38.8,17,7708,0
81,29,0,200,-36.9,17,7709,0
81,30,0,200,-35.1,17,7710,0
81,31,0,200,-33.2,17,7711,0
81,32,0,200,-31.3,17,7712,0
81,33,0,200,-29.4,17,7713,0
81,34,0,200,-27.5,17,7714,0
81,35,0,200,-25.6,17,7715,0
81,36,0,200,-23.7,17,7716,0
81,37,0,200,-21.8,17,7717,0
81,38,0,200,-19.9,17,7718,0
81,39,0,200,-18,17,7719,0
81,40,0,200,-16.1,17,7720,0
81,41,0,200,-14.2,17,7721,0
81,42,0,200,-12.3,17,7722,0
81,43,0,200,-10.4,17,7723,0
81,44,0,200,-8.5,17,7724,0
81,45,0,200,-6.6,17,7725,0
81,46,0,200,-4.7,17,7726,0
81,47,0,200,-2.8,17,7727,0
81,48,0,200,-0.9,17,7728,0
81,49,0,200,0.9,17,7729,0
81,50,0,200,2.8,17,7730,0
81,51,0,200,4.7,17,7731,0
81,52,0,200,6.6,17,7732,0
81,53,0,200,8.5,17,7733,0
81,54,0,200,10.4,17,7734,0
81,55,0,200,12.3,17,7735,0
81,56,0,200,14.2,17,7736,0
81,57,0,200,16.1,17,7737,0
81,58,0,200,18,17,7738,0
81,59,0,200,19.9,17,7739,0
81,60,0,200,21.8,17,7740,0
81,61,0,200,23.7,17,7741,0
81,62,0,200,25.6,17,7742,0
81,63,0,200,27.5,17,7743,0
81,64,0,200,29.4,17,7744,0
81,65,0,200,31.3,17,7745,0
81,66,0,200,33.2,17,7746,0
81,67,0,200,35.1,17,7747,0
81,68,0,200,36.9,17,7748,0
81,69,0,200,38.8,17,7749,0
81,70,0,200,40.7,17,7750,0
81,71,0,200,42.6,17,7751,0
81,72,0,200,44.5,17,7752,0
81,73,0,200,46.4,17,7753,0
81,74,0,200,48.3,17,7754,0
81,75,0,200,50.2,17,7755,0
81,76,0,200,52.1,17,7756,0
81,77,0,200,54,17,7757,0
81,78,1,200,55.9,6,7758,0
81,79,0,200,57.8,17,7759,0
81,80,1,200,59.7,6,7760,0
81,81,1,200,61.6,6,7761,0
81,82,1,200,63.5,4,7762,0
81,83,1,200,65.4,4,7763,0
81,84,1,200,67.3,8,7764,0
81,85,1,200,69.2,8,7765,0
81,86,0,200,71.1,17,7766,0
81,87,0,200,72.9,17,7767,0
81,88,0,200,74.8,17,7768,0
81,89,0,200,76.7,17,7769,0
81,90,0,200,78.6,17,7770,0
81,91,0,200,80.5,17,7771,0
81,92,0,200,82.4,17,7772,0
81,93,0,200,84.3,17,7773,0
81,94,0,200,86.2,17,7774,0
81,95,0,200,88.1,17,7775,0
81,96,0,200,90,17,7776,0
82,1,1,202.5,-90,15,7777,0
82,2,1,202.5,-88.1,15,7778,0
82,3,1,202.5,-86.2,15,7779,0
82,4,1,202.5,-84.3,15,7780,0
82,5,1,202.5,-82.4,15,7781,0
82,6,1,202.5,-80.5,15,7782,0
82,7,1,202.5,-78.6,15,7783,0
82,8,1,202.5,-76.7,17,7784,0
82,9,0,202.5,-74.8,17,7785,0
82,10,0,202.5,-72.9,17,7786,0
82,11,0,202.5,-71.1,17,7787,0
82,12,0,202.5,-69.2,17,7788,0
82,13,0,202.5,-67.3,17,7789,0
82,14,0,202.5,-65.4,17,7790,0
82,15,0,202.5,-63.5,17,7791,0
82,16,0,202.5,-61.6,17,7792,0
82,17,0,202.5,-59.7,17,7793,0
82,18,0,202.5,-57.8,17,7794,0
82,19,0,202.5,-55.9,17,7795,0
82,20,0,202.5,-54,17,7796,0
82,21,0,202.5,-52.1,17,7797,0
82,22,0,202.5,-50.2,17,7798,0
82,23,0,202.5,-48.3,17,7799,0
82,24,0,202.5,-46.4,17,7800,0
82,25,0,202.5,-44.5,17,7801,0
82,26,0,202.5,-42.6,17,7802,0
82,27,0,202.5,-40.7,17,7803,0
82,28,0,202.5,-38.8,17,7804,0
82,29,0,202.5,-36.9,17,7805,0
82,30,0,202.5,-35.1,17,7806,0
82,31,0,202.5,-33.2,17,7807,0
82,32,0,202.5,-31.3,17,7808,0
82,33,0,202.5,-29.4,17,7809,0
82,34,0,202.5,-27.5,17,7810,0
82,35,0,202.5,-25.6,17,7811,0
82,36,0,202.5,-23.7,17,7812,0
82,37,0,202.5,-21.8,17,7813,0
82,38,0,202.5,-19.9,17,7814,0
82,39,0,202.5,-18,17,7815,0
82,40,0,202.5,-16.1,17,7816,0
82,41,0,202.5,-14.2,17,7817,0
82,42,0,202.5,-12.3,17,7818,0
82,43,0,202.5,-10.4,17,7819,0
82,44,0,202.5,-8.5,17,7820,0
82,45,0,202.5,-6.6,17,7821,0
82,46,0,202.5,-4.7,17,7822,0
82,47,0,202.5,-2.8,17,7823,0
82,48,0,202.5,-0.9,17,7824,0
82,49,0,202.5,0.9,17,7825,0
82,50,0,202.5,2.8,17,7826,0
82,51,0,202.5,4.7,17,7827,0
82,52,0,202.5,6.6,17,7828,0
82,53,0,202.5,8.5,17,7829,0
82,54,0,202.5,10.4,17,7830,0
82,55,0,202.5,12.3,17,7831,0
82,56,0,202.5,14.2,17,7832,0
82,57,0,202.5,16.1,17,7833,0
82,58,0,202.5,18,17,7834,0
82,59,0,202.5,19.9,17,7835,0
82,60,0,202.5,21.8,17,7836,0
82,61,0,202.5,23.7,17,7837,0
82,62,0,202.5,25.6,17,7838,0
82,63,0,202.5,27.5,17,7839,0
82,64,0,202.5,29.4,17,7840,0
82,65,0,202.5,31.3,17,7841,0
82,66,0,202.5,33.2,17,7842,0
82,67,0,202.5,35.1,17,7843,0
82,68,0,202.5,36.9,17,7844,0
82,69,0,202.5,38.8,17,7845,0
82,70,0,202.5,40.7,17,7846,0
82,71,0,202.5,42.6,17,7847,0
82,72,0,202.5,44.5,17,7848,0
82,73,0,202.5,46.4,17,7849,0
82,74,0,202.5,48.3,17,7850,0
82,75,0,202.5,50.2,17,7851,0
82,76,0,202.5,52.1,17,7852,0
82,77,0,202.5,54,17,7853,0
82,78,0,202.5,55.9,17,7854,0
82,79,1,202.5,57.8,6,7855,0
82,80,1,202.5,59.7,6,7856,0
82,81,1,202.5,61.6,5,7857,0
82,82,1,202.5,63.5,1,7858,0
82,83,1,202.5,65.4,4,7859,0
82,84,1,202.5,67.3,8,7860,0
82,85,1,202.5,69.2,8,7861,0
82,86,1,202.5,71.1,17,7862,0
82,87,0,202.5,72.9,17,7863,0
82,88,0,202.5,74.8,17,7864,0
82,89,0,202.5,76.7,17,7865,0
82,90,0,202.5,78.6,17,7866,0
82,91,0,202.5,80.5,17,7867,0
82,92,0,202.5,82.4,17,7868,0
82,93,0,202.5,84.3,17,7869,0
82,94,0,202.5,86.2,17,7870,0
82,95,0,202.5,88.1,17,7871,0
82,96,0,202.5,90,17,7872,0
83,1,1,205,-90,15,7873,0
83,2,1,205,-88.1,15,7874,0
83,3,1,205,-86.2,15,7875,0
83,4,1,205,-84.3,15,7876,0
83,5,1,205,-82.4,15,7877,0
83,6,1,205,-80.5,15,7878,0
83,7,1,205,-78.6,15,7879,0
83,8,0,205,-76.7,17,7880,0
83,9,0,205,-74.8,17,7881,0
83,10,0,205,-72.9,17,7882,0
83,11,0,205,-71.1,17,7883,0
83,12,0,205,-69.2,17,7884,0
83,13,0,205,-67.3,17,7885,0
83,14,0,205,-65.4,17,7886,0
83,15,0,205,-63.5,17,7887,0
83,16,0,205,-61.6,17,7888,0
83,17,0,205,-59.7,17,7889,0
83,18,0,205,-57.8,17,7890,0
83,19,0,205,-55.9,17,7891,0
83,20,0,205,-54,17,7892,0
83,21,0,205,-52.1,17,7893,0
83,22,0,205,-50.2,17,7894,0
83,23,0,205,-48.3,17,7895,0
83,24,0,205,-46.4,17,7896,0
83,25,0,205,-44.5,17,7897,0
83,26,0,205,-42.6,17,7898,0
83,27,0,205,-40.7,17,7899,0
83,28,0,205,-38.8,17,7900,0
83,29,0,205,-36.9,17,7901,0
83,30,0,205,-35.1,17,7902,0
83,31,0,205,-33.2,17,7903,0
83,32,0,205,-31.3,17,7904,0
83,33,0,205,-29.4,17,7905,0
83,34,0,205,-27.5,17,7906,0
83,35,0,205,-25.6,17,7907,0
83,36,0,205,-23.7,17,7908,0
83,37,0,205,-21.8,17,7909,0
83,38,0,205,-19.9,17,7910,0
83,39,0,205,-18,17,7911,0
83,40,0,205,-16.1,17,7912,0
83,41,0,205,-14.2,17,7913,0
83,42,0,205,-12.3,17,7914,0
83,43,0,205,-10.4,17,7915,0
83,44,0,205,-8.5,17,7916,0
83,45,0,205,-6.6,17,7917,0
83,46,0,205,-4.7,17,7918,0
83,47,0,205,-2.8,17,7919,0
83,48,0,205,-0.9,17,7920,0
83,49,0,205,0.9,17,7921,0
83,50,0,205,2.8,17,7922,0
83,51,0,205,4.7,17,7923,0
83,52,0,205,6.6,17,7924,0
83,53,0,205,8.5,17,7925,0
83,54,0,205,10.4,17,7926,0
83,55,0,205,12.3,17,7927,0
83,56,0,205,14.2,17,7928,0
83,57,0,205,16.1,17,7929,0
83,58,0,205,18,17,7930,0
83,59,1,205,19.9,17,7931,0
83,60,0,205,21.8,17,7932,0
83,61,0,205,23.7,17,7933,0
83,62,0,205,25.6,17,7934,0
83,63,0,205,27.5,17,7935,0
83,64,0,205,29.4,17,7936,0
83,65,0,205,31.3,17,7937,0
83,66,0,205,33.2,17,7938,0
83,67,0,205,35.1,17,7939,0
83,68,0,205,36.9,17,7940,0
83,69,0,205,38.8,17,7941,0
83,70,0,205,40.7,17,7942,0
83,71,0,205,42.6,17,7943,0
83,72,0,205,44.5,17,7944,0
83,73,0,205,46.4,17,7945,0
83,74,0,205,48.3,17,7946,0
83,75,0,205,50.2,17,7947,0
83,76,0,205,52.1,17,7948,0
83,77,0,205,54,17,7949,0
83,78,0,205,55.9,17,7950,0
83,79,1,205,57.8,6,7951,0
83,80,1,205,59.7,6,7952,0
83,81,1,205,61.6,1,7953,0
83,82,1,205,63.5,1,7954,0
83,83,1,205,65.4,4,7955,0
83,84,1,205,67.3,8,7956,0
83,85,1,205,69.2,8,7957,0
83,86,1,205,71.1,17,7958,0
83,87,0,205,72.9,17,7959,0
83,88,0,205,74.8,17,7960,0
83,89,0,205,76.7,17,7961,0
83,90,0,205,78.6,17,7962,0
83,91,0,205,80.5,17,7963,0
83,92,0,205,82.4,17,7964,0
83,93,0,205,84.3,17,7965,0
83,94,0,205,86.2,17,7966,0
83,95,0,205,88.1,17,7967,0
83,96,0,205,90,17,7968,0
84,1,1,207.5,-90,15,7969,0
84,2,1,207.5,-88.1,15,7970,0
84,3,1,207.5,-86.2,15,7971,0
84,4,1,207.5,-84.3,15,7972,0
84,5,1,207.5,-82.4,15,7973,0
84,6,1,207.5,-80.5,15,7974,0
84,7,1,207.5,-78.6,15,7975,0
84,8,1,207.5,-76.7,17,7976,0
84,9,0,207.5,-74.8,17,7977,0
84,10,0,207.5,-72.9,17,7978,0
84,11,0,207.5,-71.1,17,7979,0
84,12,0,207.5,-69.2,17,7980,0
84,13,0,207.5,-67.3,17,7981,0
84,14,0,207.5,-65.4,17,7982,0
84,15,0,207.5,-63.5,17,7983,0
84,16,0,207.5,-61.6,17,7984,0
84,17,0,207.5,-59.7,17,7985,0
84,18,0,207.5,-57.8,17,7986,0
84,19,0,207.5,-55.9,17,7987,0
84,20,0,207.5,-54,17,7988,0
84,21,0,207.5,-52.1,17,7989,0
84,22,0,207.5,-50.2,17,7990,0
84,23,0,207.5,-48.3,17,7991,0
84,24,0,207.5,-46.4,17,7992,0
84,25,0,207.5,-44.5,17,7993,0
84,26,0,207.5,-42.6,17,7994,0
84,27,0,207.5,-40.7,17,7995,0
84,28,0,207.5,-38.8,17,7996,0
84,29,0,207.5,-36.9,17,7997,0
84,30,0,207.5,-35.1,17,7998,0
84,31,0,207.5,-33.2,17,7999,0
84,32,0,207.5,-31.3,17,8000,0
84,33,0,207.5,-29.4,17,8001,0
84,34,0,207.5,-27.5,17,8002,0
84,35,0,207.5,-25.6,17,8003,0
84,36,0,207.5,-23.7,17,8004,0
84,37,0,207.5,-21.8,17,8005,0
84,38,0,207.5,-19.9,17,8006,0
84,39,0,207.5,-18,17,8007,0
84,40,0,207.5,-16.1,17,8008,0
84,41,0,207.5,-14.2,17,8009,0
84,42,0,207.5,-12.3,17,8010,0
84,43,0,207.5,-10.4,17,8011,0
84,44,0,207.5,-8.5,17,8012,0
84,45,0,207.5,-6.6,17,8013,0
84,46,0,207.5,-4.7,17,8014,0
84,47,0,207.5,-2.8,17,8015,0
84,48,0,207.5,-0.9,17,8016,0
84,49,0,207.5,0.9,17,8017,0
