ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
 10627,  35.05, 275.00, 0.51966, 0.33395, 0.14639, 0.17999, 0.27526, 0.42746,
 10628,  36.95, 275.00, 0.50650, 0.24329, 0.25020, 0.13936, 0.25727, 0.42913,
 10629,  38.84, 275.00, 0.45121, 0.31263, 0.23616, 0.17145, 0.28058, 0.43622,
 10630,  40.74, 275.00, 0.36397, 0.23394, 0.40208, 0.15090, 0.27410, 0.44714,
 10631,  42.63, 275.00, 0.37591, 0.23118, 0.39291, 0.14868, 0.27230, 0.44678,
 10632,  44.53, 275.00, 0.69587, 0.05108, 0.25305, 0.12184, 0.17184, 0.40921,
 10633,  46.42, 275.00, 0.69587, 0.05108, 0.25305, 0.12101, 0.17101, 0.40965,
 10634,  48.32, 275.00, 0.66008, 0.10910, 0.23081, 0.10096, 0.19778, 0.41176,
 10635,  50.21, 275.00, 0.66008, 0.10910, 0.23081, 0.10096, 0.20482, 0.42307,
 10636,  52.11, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28959, 0.47058,
 10637,  54.00, 275.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28864, 0.47035,
 10638,  55.89, 275.00, 0.50149, 0.30459, 0.19392, 0.16623, 0.27855, 0.44935,
 10642,  63.47, 275.00, 0.77929, 0.12024, 0.10047, 0.08199, 0.19242, 0.40396,
 10643,  65.37, 275.00, 0.77929, 0.12024, 0.10047, 0.08199, 0.19303, 0.40444,
 10644,  67.26, 275.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19895, 0.41777,
 10645,  69.16, 275.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19989, 0.41856,
 10646,  71.05, 275.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.20209, 0.42240,
 10647,  72.95, 275.00, 0.71976, 0.17000, 0.11024, 0.09402, 0.21508, 0.40895,
 10648,  74.84, 275.00, 0.87859, 0.06047, 0.06094, 0.11556, 0.16556, 0.39709,
 10649,  76.74, 275.00, 0.87859, 0.06047, 0.06094, 0.11098, 0.16098, 0.39089,
 10650,  78.63, 275.00, 0.87859, 0.06047, 0.06094, 0.10870, 0.15870, 0.38797,
 10651,  80.53, 275.00, 0.87859, 0.06047, 0.06094, 0.10836, 0.15836, 0.38740,
 10652,  82.42, 275.00, 0.87859, 0.06047, 0.06094, 0.10563, 0.15563, 0.38332,
 10662, -80.53, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10666, -72.95, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10702,  -4.74, 277.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10709,   8.53, 277.50, 0.35160, 0.45585, 0.19256, 0.22840, 0.32014, 0.45059,
 10710,  10.42, 277.50, 0.35160, 0.45585, 0.19256, 0.22840, 0.32060, 0.45148,
 10712,  14.21, 277.50, 0.49481, 0.21194, 0.29325, 0.12926, 0.25471, 0.43651,
 10716,  21.79, 277.50, 0.47016, 0.26188, 0.26796, 0.14947, 0.26843, 0.43618,
 10717,  23.68, 277.50, 0.29509, 0.43699, 0.26792, 0.21977, 0.32397, 0.45553,
 10718,  25.58, 277.50, 0.34732, 0.24608, 0.40659, 0.15616, 0.28114, 0.45269,
 10719,  27.47, 277.50, 0.46461, 0.10753, 0.42787, 0.13633, 0.22311, 0.43754,
 10720,  29.37, 277.50, 0.46461, 0.10753, 0.42787, 0.13633, 0.22136, 0.43586,
 10721,  31.26, 277.50, 0.67112, 0.16071, 0.16817, 0.09605, 0.21401, 0.41023,
 10722,  33.16, 277.50, 0.44179, 0.36188, 0.19632, 0.19294, 0.29104, 0.43715,
 10723,  35.05, 277.50, 0.51119, 0.32158, 0.16723, 0.17403, 0.27403, 0.42848,
 10724,  36.95, 277.50, 0.50650, 0.24329, 0.25020, 0.13936, 0.25698, 0.42918,
 10725,  38.84, 277.50, 0.47925, 0.23705, 0.28370, 0.13932, 0.25902, 0.43278,
 10726,  40.74, 277.50, 0.36397, 0.23394, 0.40208, 0.15090, 0.27388, 0.44704,
 10727,  42.63, 277.50, 0.47160, 0.24024, 0.28816, 0.14117, 0.26158, 0.43450,
 10728,  44.53, 277.50, 0.69587, 0.05108, 0.25305, 0.11980, 0.16980, 0.40716,
 10729,  46.42, 277.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19752, 0.41144,
 10730,  48.32, 277.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19853, 0.41267,
 10731,  50.21, 277.50, 0.39837, 0.27019, 0.33144, 0.15828, 0.28453, 0.45812,
 10732,  52.11, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.28819, 0.46790,
 10733,  54.00, 277.50, 0.35000, 0.25000, 0.40000, 0.15691, 0.28857, 0.46944,
 10734,  55.89, 277.50, 0.50149, 0.30459, 0.19392, 0.16623, 0.27903, 0.44746,
 10737,  61.58, 277.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.19215, 0.40451,
 10738,  63.47, 277.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.19053, 0.40002,
 10739,  65.37, 277.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19784, 0.41584,
 10740,  67.26, 277.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19922, 0.41829,
 10741,  69.16, 277.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.19315, 0.40394,
 10742,  71.05, 277.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20238, 0.42282,
 10743,  72.95, 277.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19467, 0.40993,
 10744,  74.84, 277.50, 0.87859, 0.06047, 0.06094, 0.10532, 0.15532, 0.38278,
 10745,  76.74, 277.50, 0.87859, 0.06047, 0.06094, 0.10839, 0.15839, 0.38719,
 10746,  78.63, 277.50, 0.87859, 0.06047, 0.06094, 0.10682, 0.15682, 0.38516,
 10747,  80.53, 277.50, 0.87859, 0.06047, 0.06094, 0.10747, 0.15747, 0.38607,
 10748,  82.42, 277.50, 0.87859, 0.06047, 0.06094, 0.10434, 0.15434, 0.38140,
 10762, -72.95, 280.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10796,  -8.53, 280.00, 0.72374, 0.08077, 0.19549, 0.11765, 0.17854, 0.40031,
 10797,  -6.63, 280.00, 0.72374, 0.08077, 0.19549, 0.11765, 0.17881, 0.40078,
 10798,  -4.74, 280.00, 0.30884, 0.43203, 0.25913, 0.21844, 0.32137, 0.45386,
 10799,  -2.84, 280.00, 0.35474, 0.44581, 0.19944, 0.22487, 0.31794, 0.45014,
 10800,  -0.95, 280.00, 0.32048, 0.39166, 0.28786, 0.20490, 0.31420, 0.45551,
 10801,   0.95, 280.00, 0.35406, 0.44202, 0.20392, 0.22343, 0.31821, 0.45133,
 10805,   8.53, 280.00, 0.36453, 0.39829, 0.23718, 0.20734, 0.30975, 0.44933,
 10812,  21.79, 280.00, 0.29509, 0.43699, 0.26792, 0.21977, 0.32451, 0.45637,
 10813,  23.68, 280.00, 0.43387, 0.26447, 0.30166, 0.15326, 0.27382, 0.44068,
 10814,  25.58, 280.00, 0.34732, 0.24608, 0.40659, 0.15616, 0.28676, 0.46205,
 10815,  27.47, 280.00, 0.46461, 0.10753, 0.42787, 0.13633, 0.22626, 0.44250,
 10816,  29.37, 280.00, 0.46461, 0.10753, 0.42787, 0.13633, 0.22266, 0.43821,
 10817,  31.26, 280.00, 0.67112, 0.16071, 0.16817, 0.09605, 0.21390, 0.41047,
 10818,  33.16, 280.00, 0.49703, 0.25978, 0.24319, 0.14673, 0.26226, 0.43045,
 10819,  35.05, 280.00, 0.51119, 0.32158, 0.16723, 0.17403, 0.27412, 0.42843,
 10820,  36.95, 280.00, 0.51119, 0.32158, 0.16723, 0.17403, 0.27388, 0.42852,
 10821,  38.84, 280.00, 0.47925, 0.23705, 0.28370, 0.13932, 0.25895, 0.43281,
 10822,  40.74, 280.00, 0.52379, 0.31789, 0.15832, 0.17208, 0.27180, 0.42724,
 10823,  42.63, 280.00, 0.22712, 0.41878, 0.35409, 0.21422, 0.33029, 0.46421,
 10824,  44.53, 280.00, 0.16187, 0.46726, 0.37088, 0.22634, 0.34680, 0.47237,
 10825,  46.42, 280.00, 0.66008, 0.10910, 0.23081, 0.10096, 0.19792, 0.41180,
 10826,  48.32, 280.00, 0.66008, 0.10910, 0.23081, 0.10096, 0.19850, 0.41256,
 10827,  50.21, 280.00, 0.42748, 0.22050, 0.35201, 0.13947, 0.26589, 0.44835,
 10828,  52.11, 280.00, 0.46210, 0.29831, 0.23959, 0.16492, 0.28432, 0.45612,
 10829,  54.00, 280.00, 0.70853, 0.03910, 0.25237, 0.12592, 0.17592, 0.42321,
 10834,  63.47, 280.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.20050, 0.41952,
 10836,  67.26, 280.00, 0.77929, 0.12024, 0.10047, 0.08199, 0.18988, 0.39885,
 10837,  69.16, 280.00, 0.77929, 0.12024, 0.10047, 0.08199, 0.19193, 0.40167,
 10838,  71.05, 280.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19904, 0.41804,
 10839,  72.95, 280.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19391, 0.40887,
 10840,  74.84, 280.00, 0.87859, 0.06047, 0.06094, 0.11239, 0.16239, 0.39276,
 10841,  76.74, 280.00, 0.87859, 0.06047, 0.06094, 0.10526, 0.15526, 0.38266,
 10842,  78.63, 280.00, 0.87859, 0.06047, 0.06094, 0.10349, 0.15349, 0.38012,
 10843,  80.53, 280.00, 0.87859, 0.06047, 0.06094, 0.10474, 0.15474, 0.38199,
 10844,  82.42, 280.00, 0.87859, 0.06047, 0.06094, 0.10260, 0.15260, 0.37877,
 10858, -72.95, 282.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10890, -12.32, 282.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.25624, 0.42153,
 10891, -10.42, 282.50, 0.52179, 0.21809, 0.26012, 0.12855, 0.24901, 0.42774,
 10892,  -8.53, 282.50, 0.42312, 0.25559, 0.32129, 0.15103, 0.27145, 0.43978,
 10893,  -6.63, 282.50, 0.52448, 0.28640, 0.18912, 0.15700, 0.26532, 0.42703,
 10894,  -4.74, 282.50, 0.38875, 0.43626, 0.17499, 0.22282, 0.31086, 0.44370,
 10895,  -2.84, 282.50, 0.29521, 0.50986, 0.19493, 0.24287, 0.33448, 0.45620,
 10896,  -0.95, 282.50, 0.41633, 0.42642, 0.15724, 0.22012, 0.30688, 0.44233,
 10897,   0.95, 282.50, 0.32749, 0.47596, 0.19655, 0.23412, 0.32716, 0.45484,
 10898,   2.84, 282.50, 0.38718, 0.46683, 0.14599, 0.23486, 0.31687, 0.44588,
 10899,   4.74, 282.50, 0.44806, 0.37511, 0.17683, 0.19882, 0.29321, 0.43714,
 10900,   6.63, 282.50, 0.44806, 0.37511, 0.17683, 0.19882, 0.29303, 0.43684,
 10901,   8.53, 282.50, 0.44806, 0.37511, 0.17683, 0.19882, 0.29396, 0.43836,
 10906,  18.00, 282.50, 0.38853, 0.38260, 0.22887, 0.20142, 0.30245, 0.44418,
 10907,  19.89, 282.50, 0.28268, 0.34768, 0.36964, 0.19194, 0.31129, 0.45837,
 10908,  21.79, 282.50, 0.28268, 0.34768, 0.36964, 0.19194, 0.31139, 0.45854,
 10914,  33.16, 282.50, 0.46461, 0.10753, 0.42787, 0.13633, 0.22396, 0.43984,
 10915,  35.05, 282.50, 0.49703, 0.25978, 0.24319, 0.14673, 0.26413, 0.43321,
 10916,  36.95, 282.50, 0.51119, 0.32158, 0.16723, 0.17403, 0.27455, 0.42926,
 10917,  38.84, 282.50, 0.51119, 0.32158, 0.16723, 0.17403, 0.27414, 0.42858,
 10918,  40.74, 282.50, 0.47925, 0.23705, 0.28370, 0.13932, 0.25918, 0.43305,
 10919,  42.63, 282.50, 0.51351, 0.23357, 0.25292, 0.13500, 0.25390, 0.42850,
 10920,  44.53, 282.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19757, 0.41104,
 10921,  46.42, 282.50, 0.70893, 0.03923, 0.25184, 0.11494, 0.16494, 0.40744,
 10922,  48.32, 282.50, 0.34251, 0.32938, 0.32812, 0.18276, 0.29978, 0.45436,
 10923,  50.21, 282.50, 0.42748, 0.22050, 0.35201, 0.13947, 0.26499, 0.44665,
 10924,  52.11, 282.50, 0.42760, 0.21927, 0.35313, 0.13911, 0.26728, 0.45309,
 10925,  54.00, 282.50, 0.70853, 0.03910, 0.25237, 0.12870, 0.17870, 0.42860,
 10926,  55.89, 282.50, 0.63941, 0.14976, 0.21083, 0.09784, 0.21538, 0.41579,
 10927,  57.79, 282.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.26398, 0.43919,
 10928,  59.68, 282.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.25862, 0.42790,
 10929,  61.58, 282.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.26462, 0.43923,
 10930,  63.47, 282.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20087, 0.42086,
 10931,  65.37, 282.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20279, 0.42585,
 10932,  67.26, 282.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.19684, 0.41173,
 10933,  69.16, 282.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20033, 0.42035,
 10934,  71.05, 282.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19802, 0.41529,
 10935,  72.95, 282.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19159, 0.40534,
 10937,  76.74, 282.50, 0.87859, 0.06047, 0.06094, 0.10299, 0.15299, 0.37935,
 10938,  78.63, 282.50, 0.87859, 0.06047, 0.06094, 0.10470, 0.15470, 0.38193,
 10939,  80.53, 282.50, 0.87859, 0.06047, 0.06094, 0.10415, 0.15415, 0.38110,
 10940,  82.42, 282.50, 0.87859, 0.06047, 0.06094, 0.10438, 0.15438, 0.38145,
 10954, -72.95, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10955, -71.05, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10956, -69.16, 285.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 10965, -52.11, 285.00, 0.64972, 0.21848, 0.13180, 0.11866, 0.23909, 0.42152,
 10966, -50.21, 285.00, 0.64972, 0.21848, 0.13180, 0.11866, 0.23404, 0.41345,
 10967, -48.32, 285.00, 0.64972, 0.21848, 0.13180, 0.11866, 0.23649, 0.41740,
 10968, -46.42, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28622, 0.46146,
 10984, -16.11, 285.00, 0.56401, 0.18664, 0.24935, 0.11412, 0.23467, 0.42169,
 10985, -14.21, 285.00, 0.56401, 0.18664, 0.24935, 0.11412, 0.23481, 0.42222,
 10986, -12.32, 285.00, 0.52179, 0.21809, 0.26012, 0.12855, 0.24920, 0.42805,
 10987, -10.42, 285.00, 0.49807, 0.30252, 0.19941, 0.16538, 0.27233, 0.43047,
 10988,  -8.53, 285.00, 0.49807, 0.30252, 0.19941, 0.16538, 0.27207, 0.42995,
 10989,  -6.63, 285.00, 0.38875, 0.43626, 0.17499, 0.22282, 0.31091, 0.44379,
 10990,  -4.74, 285.00, 0.38875, 0.43626, 0.17499, 0.22282, 0.31093, 0.44382,
 10991,  -2.84, 285.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33413, 0.45557,
 10992,  -0.95, 285.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33412, 0.45558,
 10993,   0.95, 285.00, 0.38875, 0.43626, 0.17499, 0.22282, 0.31127, 0.44439,
 10994,   2.84, 285.00, 0.38906, 0.41762, 0.19332, 0.21539, 0.30880, 0.44512,
 10995,   4.74, 285.00, 0.32749, 0.47596, 0.19655, 0.23412, 0.32656, 0.45390,
 10996,   6.63, 285.00, 0.49480, 0.35829, 0.14691, 0.19168, 0.28480, 0.43250,
 10997,   8.53, 285.00, 0.43920, 0.28036, 0.28043, 0.15889, 0.27558, 0.43808,
 10998,  10.42, 285.00, 0.38901, 0.25895, 0.35205, 0.15539, 0.27682, 0.44389,
 11002,  18.00, 285.00, 0.41523, 0.27619, 0.30858, 0.15903, 0.27710, 0.44020,
 11003,  19.89, 285.00, 0.43060, 0.33097, 0.23843, 0.17984, 0.28714, 0.43892,
 11004,  21.79, 285.00, 0.37024, 0.26381, 0.36596, 0.15880, 0.28060, 0.44616,
 11011,  35.05, 285.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.28832, 0.46671,
 11012,  36.95, 285.00, 0.49703, 0.25978, 0.24319, 0.14673, 0.26444, 0.43347,
 11013,  38.84, 285.00, 0.59054, 0.18693, 0.22252, 0.11137, 0.23009, 0.41822,
 11014,  40.74, 285.00, 0.50842, 0.29322, 0.19836, 0.16076, 0.26892, 0.42943,
 11015,  42.63, 285.00, 0.51351, 0.23357, 0.25292, 0.13500, 0.25399, 0.42925,
 11016,  44.53, 285.00, 0.61737, 0.12910, 0.25353, 0.10109, 0.21088, 0.41766,
 11017,  46.42, 285.00, 0.66008, 0.10910, 0.23081, 0.10096, 0.19799, 0.41164,
 11018,  48.32, 285.00, 0.59956, 0.10010, 0.30034, 0.11645, 0.20382, 0.42369,
 11019,  50.21, 285.00, 0.59956, 0.10010, 0.30034, 0.11645, 0.20504, 0.42661,
 11020,  52.11, 285.00, 0.63941, 0.14976, 0.21083, 0.09784, 0.21809, 0.42205,
 11021,  54.00, 285.00, 0.63941, 0.14976, 0.21083, 0.09784, 0.21690, 0.41901,
 11022,  55.89, 285.00, 0.57837, 0.18147, 0.24016, 0.11112, 0.23206, 0.42241,
 11023,  57.79, 285.00, 0.56071, 0.26953, 0.16976, 0.14755, 0.25800, 0.42674,
 11024,  59.68, 285.00, 0.56071, 0.26953, 0.16976, 0.14755, 0.25968, 0.43124,
 11025,  61.58, 285.00, 0.56071, 0.26953, 0.16976, 0.14755, 0.26164, 0.43339,
 11026,  63.47, 285.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19716, 0.41434,
 11027,  65.37, 285.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.20331, 0.42726,
 11028,  67.26, 285.00, 0.77929, 0.12024, 0.10047, 0.08199, 0.19819, 0.41435,
 11029,  69.16, 285.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.20015, 0.42060,
 11030,  71.05, 285.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19381, 0.40871,
 11031,  72.95, 285.00, 0.67886, 0.10249, 0.21865, 0.10193, 0.19271, 0.40706,
 11034,  78.63, 285.00, 0.87859, 0.06047, 0.06094, 0.10599, 0.15599, 0.38387,
 11035,  80.53, 285.00, 0.87859, 0.06047, 0.06094, 0.10383, 0.15383, 0.38062,
 11036,  82.42, 285.00, 0.87859, 0.06047, 0.06094, 0.10419, 0.15419, 0.38117,
 11050, -72.95, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11051, -71.05, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11052, -69.16, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11060, -54.00, 287.50, 0.64972, 0.21848, 0.13180, 0.11866, 0.23274, 0.41146,
 11061, -52.11, 287.50, 0.64972, 0.21848, 0.13180, 0.11866, 0.23382, 0.41370,
 11062, -50.21, 287.50, 0.50195, 0.18932, 0.30873, 0.12213, 0.24282, 0.42898,
 11063, -48.32, 287.50, 0.52071, 0.30953, 0.16976, 0.16808, 0.27096, 0.42801,
 11064, -46.42, 287.50, 0.32505, 0.51367, 0.16128, 0.24674, 0.33063, 0.45268,
 11065, -44.53, 287.50, 0.32505, 0.51367, 0.16128, 0.24674, 0.33145, 0.45592,
 11066, -42.63, 287.50, 0.32505, 0.51367, 0.16128, 0.24674, 0.33165, 0.45553,
 11067, -40.74, 287.50, 0.49292, 0.16753, 0.33956, 0.11939, 0.24053, 0.43705,
 11068, -38.84, 287.50, 0.35406, 0.44202, 0.20392, 0.22343, 0.31860, 0.45398,
 11069, -36.95, 287.50, 0.50698, 0.28396, 0.20906, 0.15661, 0.26853, 0.43239,
 11070, -35.05, 287.50, 0.50698, 0.28396, 0.20906, 0.15661, 0.26683, 0.42886,
 11071, -33.16, 287.50, 0.44442, 0.31543, 0.24015, 0.17288, 0.28186, 0.43674,
 11072, -31.26, 287.50, 0.44442, 0.31543, 0.24015, 0.17288, 0.28202, 0.43699,
 11073, -29.37, 287.50, 0.56553, 0.12542, 0.30905, 0.10974, 0.21377, 0.42018,
 11074, -27.47, 287.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11079, -18.00, 287.50, 0.61738, 0.16929, 0.21333, 0.10375, 0.22255, 0.41442,
 11080, -16.11, 287.50, 0.56401, 0.18664, 0.24935, 0.11412, 0.23501, 0.42227,
 11081, -14.21, 287.50, 0.52179, 0.21809, 0.26012, 0.12855, 0.24931, 0.42857,
 11082, -12.32, 287.50, 0.53481, 0.23594, 0.22926, 0.13420, 0.25181, 0.42541,
 11083, -10.42, 287.50, 0.29521, 0.50986, 0.19493, 0.24287, 0.33407, 0.45547,
 11084,  -8.53, 287.50, 0.29521, 0.50986, 0.19493, 0.24287, 0.33409, 0.45551,
 11085,  -6.63, 287.50, 0.29521, 0.50986, 0.19493, 0.24287, 0.33413, 0.45558,
 11086,  -4.74, 287.50, 0.29521, 0.50986, 0.19493, 0.24287, 0.33413, 0.45558,
 11087,  -2.84, 287.50, 0.38875, 0.43626, 0.17499, 0.22282, 0.31095, 0.44386,
 11088,  -0.95, 287.50, 0.38875, 0.43626, 0.17499, 0.22282, 0.31099, 0.44389,
 11089,   0.95, 287.50, 0.38875, 0.43626, 0.17499, 0.22282, 0.31118, 0.44420,
 11090,   2.84, 287.50, 0.38906, 0.41762, 0.19332, 0.21539, 0.30847, 0.44443,
 11091,   4.74, 287.50, 0.44148, 0.32265, 0.23587, 0.17603, 0.28456, 0.43823,
 11092,   6.63, 287.50, 0.49753, 0.26092, 0.24155, 0.14716, 0.26386, 0.43182,
 11093,   8.53, 287.50, 0.49753, 0.26092, 0.24155, 0.14716, 0.26363, 0.43134,
 11094,  10.42, 287.50, 0.40693, 0.36111, 0.23197, 0.19272, 0.29610, 0.44182,
 11095,  12.32, 287.50, 0.59715, 0.12048, 0.28238, 0.10610, 0.20820, 0.41607,
 11098,  18.00, 287.50, 0.41523, 0.27619, 0.30858, 0.15903, 0.27719, 0.44037,
 11099,  19.89, 287.50, 0.41523, 0.27619, 0.30858, 0.15903, 0.27733, 0.44055,
 11110,  40.74, 287.50, 0.28442, 0.07906, 0.63652, 0.18547, 0.23547, 0.46117,
 11111,  42.63, 287.50, 0.28442, 0.07906, 0.63652, 0.18550, 0.23550, 0.46190,
 11112,  44.53, 287.50, 0.54986, 0.16670, 0.28344, 0.11140, 0.23139, 0.42634,
 11113,  46.42, 287.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19884, 0.41272,
 11114,  48.32, 287.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19852, 0.41266,
 11115,  50.21, 287.50, 0.66008, 0.10910, 0.23081, 0.10096, 0.19906, 0.41367,
 11116,  52.11, 287.50, 0.70862, 0.03923, 0.25215, 0.11845, 0.16845, 0.41354,
 11117,  54.00, 287.50, 0.70853, 0.03910, 0.25237, 0.11543, 0.16543, 0.40871,
 11118,  55.89, 287.50, 0.57837, 0.18147, 0.24016, 0.11112, 0.23157, 0.42141,
 11119,  57.79, 287.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.25799, 0.42665,
 11120,  59.68, 287.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.25873, 0.42823,
 11121,  61.58, 287.50, 0.56071, 0.26953, 0.16976, 0.14755, 0.25912, 0.42726,
 11122,  63.47, 287.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20034, 0.42028,
 11123,  65.37, 287.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.20100, 0.41946,
 11124,  67.26, 287.50, 0.77929, 0.12024, 0.10047, 0.08199, 0.20227, 0.42065,
 11125,  69.16, 287.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.20034, 0.41986,
 11126,  71.05, 287.50, 0.67886, 0.10249, 0.21865, 0.10193, 0.19165, 0.40548,
 11132,  82.42, 287.50, 0.87859, 0.06047, 0.06094, 0.10539, 0.15539, 0.38315,
 11147, -71.05, 290.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11148, -69.16, 290.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
 11155, -55.89, 290.00, 0.64972, 0.21848, 0.13180, 0.11866, 0.23254, 0.41086,
 11156, -54.00, 290.00, 0.64972, 0.21848, 0.13180, 0.11866, 0.23394, 0.41387,
 11157, -52.11, 290.00, 0.43183, 0.31899, 0.24918, 0.17483, 0.28543, 0.44168,
 11158, -50.21, 290.00, 0.50195, 0.18932, 0.30873, 0.12213, 0.24299, 0.42915,
 11159, -48.32, 290.00, 0.51766, 0.18039, 0.30196, 0.11813, 0.23771, 0.42601,
 11160, -46.42, 290.00, 0.51766, 0.18039, 0.30196, 0.11813, 0.23804, 0.42654,
 11161, -44.53, 290.00, 0.51766, 0.18039, 0.30196, 0.11813, 0.23796, 0.42650,
 11162, -42.63, 290.00, 0.51766, 0.18039, 0.30196, 0.11813, 0.23799, 0.42653,
 11163, -40.74, 290.00, 0.51766, 0.18039, 0.30196, 0.11813, 0.23792, 0.42645,
 11164, -38.84, 290.00, 0.54774, 0.11132, 0.34094, 0.11818, 0.21173, 0.42388,
 11165, -36.95, 290.00, 0.54774, 0.11132, 0.34094, 0.11818, 0.21148, 0.42333,
 11166, -35.05, 290.00, 0.46343, 0.27031, 0.26625, 0.15329, 0.26907, 0.43356,
 11167, -33.16, 290.00, 0.54774, 0.11132, 0.34094, 0.11818, 0.21144, 0.42317,
 11168, -31.26, 290.00, 0.56071, 0.26953, 0.16976, 0.14755, 0.25613, 0.42119,
 11169, -29.37, 290.00, 0.40426, 0.19389, 0.40184, 0.13641, 0.25648, 0.44023,
 11170, -27.47, 290.00, 0.40426, 0.19389, 0.40184, 0.13641, 0.25625, 0.43988,
 11171, -25.58, 290.00, 0.33394, 0.17459, 0.49147, 0.14608, 0.25981, 0.44861,
 11172, -23.68, 290.00, 0.27534, 0.14793, 0.57673, 0.16034, 0.25899, 0.45599,
 11173, -21.79, 290.00, 0.27534, 0.14793, 0.57673, 0.16034, 0.25906, 0.45609,
 11174, -19.89, 290.00, 0.28956, 0.17731, 0.53313, 0.15455, 0.26722, 0.45506,
 11175, -18.00, 290.00, 0.56401, 0.18664, 0.24935, 0.11412, 0.23498, 0.42211,
 11176, -16.11, 290.00, 0.56401, 0.18664, 0.24935, 0.11412, 0.23570, 0.42399,
 11177, -14.21, 290.00, 0.47842, 0.29100, 0.23058, 0.16103, 0.27252, 0.43400,
 11178, -12.32, 290.00, 0.46922, 0.37090, 0.15988, 0.19724, 0.28926, 0.43373,
 11179, -10.42, 290.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33414, 0.45558,
 11180,  -8.53, 290.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33414, 0.45559,
 11181,  -6.63, 290.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33415, 0.45560,
 11182,  -4.74, 290.00, 0.38875, 0.43626, 0.17499, 0.22282, 0.31096, 0.44387,
 11183,  -2.84, 290.00, 0.29521, 0.50986, 0.19493, 0.24287, 0.33412, 0.45557,
