npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    21,   365,     4,   274.11712,     0.15940,    97.22167,  4617.39353,  2942.10451,     1.94443,    26.38511,    71.75865,    47.33093,   466.91480,   497.55798,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17080,     0.21519,     0.44244,     0.36395,     0.13009,     0.12009,     0.31629,     0.00000,    -0.47556,     0.00000,     0.06625,     0.40931,     0.00000,     0.00000,     0.00000,     0.13931,     0.86069,     0.00000,     0.00000,
     1,     1,    22,   365,     4,   274.92621,     0.15895,    99.38030,  4592.02971,  2876.49888,     1.98761,    26.24017,    70.15851,    47.33093,   466.91480,   504.04796,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.20414,     0.25720,     0.43258,     0.35584,     0.13556,     0.12513,     0.31455,     0.00000,    -0.47454,     0.00000,     0.02730,     0.44724,     0.00000,     0.00000,     0.00000,     0.05754,     0.94246,     0.00000,     0.00000,
     1,     1,    23,   365,     4,   274.92906,     0.15881,    82.62993,  4566.65993,  2817.54182,     1.65260,    26.09520,    68.72053,    47.33093,   466.91480,   504.92920,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.14517,     0.18290,     0.42371,     0.34855,     0.13563,     0.12519,     0.31281,     0.00000,    -0.52500,     0.00000,     0.08675,     0.43824,     0.00000,     0.00000,     0.00000,     0.16525,     0.83475,     0.00000,     0.00000,
     1,     1,    24,   365,     4,   273.64032,     0.15936,    91.38306,  4575.76146,  2855.32109,     1.82766,    26.14721,    69.64198,    47.33093,   466.91480,   498.44395,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.16202,     0.20412,     0.42938,     0.35321,     0.12777,     0.11794,     0.31343,     0.00000,    -0.41534,     0.00000,     0.04397,     0.37137,     0.00000,     0.00000,     0.00000,     0.10586,     0.89414,     0.00000,     0.00000,
     1,     1,    25,   365,     4,   275.27094,     0.15671,   107.59640,  4581.51867,  2879.30626,     2.15193,    26.18011,    70.22698,    47.33093,   466.91480,   496.21660,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18903,     0.23816,     0.43301,     0.35619,     0.13223,     0.12206,     0.31383,     0.00000,    -0.53998,     0.00000,     0.07112,     0.46886,     0.00000,     0.00000,     0.00000,     0.13171,     0.86829,     0.00000,     0.00000,
     1,     1,    26,   365,     4,   274.44531,     0.15940,   109.09995,  4575.71815,  2861.63309,     2.18200,    26.14696,    69.79593,    47.33093,   466.91480,   493.16654,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19167,     0.24148,     0.43034,     0.35400,     0.13067,     0.12062,     0.31344,     0.00000,    -0.54280,     0.00000,     0.12613,     0.41667,     0.00000,     0.00000,     0.00000,     0.23237,     0.76763,     0.00000,     0.00000,
     1,     1,    27,   365,     4,   274.98353,     0.15940,    96.93323,  4571.67831,  2865.78476,     1.93866,    26.12388,    69.89719,    47.33093,   466.91480,   493.83679,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17030,     0.21455,     0.43097,     0.35452,     0.13374,     0.12345,     0.31316,     0.00000,    -0.61831,     0.00000,     0.16928,     0.44903,     0.00000,     0.00000,     0.00000,     0.27377,     0.72623,     0.00000,     0.00000,
     1,     1,    28,   365,     4,   274.61281,     0.15893,   109.33422,  4600.00232,  2938.74814,     2.18668,    26.28573,    71.67678,    47.33093,   466.91480,   488.72674,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19208,     0.24200,     0.44194,     0.36354,     0.12976,     0.11978,     0.31510,     0.00000,    -0.56372,     0.00000,     0.12587,     0.43786,     0.00000,     0.00000,     0.00000,     0.22328,     0.77672,     0.00000,     0.00000,
     1,     1,    29,   365,     4,   273.85843,     0.15940,   104.48965,  4593.01808,  2911.54269,     2.08979,    26.24582,    71.01324,    47.33093,   466.91480,   485.29433,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18357,     0.23128,     0.43784,     0.36017,     0.12556,     0.11590,     0.31462,     0.00000,    -0.44869,     0.00000,     0.05810,     0.39059,     0.00000,     0.00000,     0.00000,     0.12949,     0.87051,     0.00000,     0.00000,
     1,     1,    30,   365,     4,   277.70510,     0.15841,   106.77145,  4581.43272,  2881.81860,     2.13543,    26.17962,    70.28826,    47.33093,   466.91480,   480.12012,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18758,     0.23633,     0.43341,     0.35652,     0.14373,     0.13268,     0.31383,     0.00000,    -0.74263,     0.00000,     0.10374,     0.63889,     0.00000,     0.00000,     0.00000,     0.13970,     0.86030,     0.00000,     0.00000,
