   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365, 43.0000, 42.5400,287.8300,     4,        274.612808,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028868,          2.141402,          0.036617,          0.069298,          0.082658,          0.764587,          0.061622,         22.790694,
     1,     1,   365, 44.0000, 42.5400,287.8300,     4,        273.858426,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028204,          2.134229,          0.037094,          0.070147,          0.084079,          0.775975,          0.061718,         23.302444,
     1,     1,   365, 45.0000, 42.5400,287.8300,     4,        277.705101,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027449,          2.119909,          0.036691,          0.070945,          0.085468,          0.787132,          0.061887,         23.818823,
     1,     1,   365, 46.0000, 42.5400,287.8300,     4,        273.978318,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028252,          2.113699,          0.036665,          0.071737,          0.086827,          0.798133,          0.061152,         24.320415,
     1,     1,   365, 47.0000, 42.5400,287.8300,     4,        274.594264,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029497,          2.126899,          0.037892,          0.072628,          0.088170,          0.809349,          0.064079,         24.822535,
     1,     1,   365, 48.0000, 42.5400,287.8300,     4,        274.874956,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029408,          2.135840,          0.038344,          0.073512,          0.089511,          0.820989,          0.064704,         25.336705,
     1,     1,   365, 49.0000, 42.5400,287.8300,     4,        273.631694,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029113,          2.152026,          0.038916,          0.074461,          0.090845,          0.833161,          0.063009,         25.822376,
     1,     1,   365, 50.0000, 42.5400,287.8300,     4,        273.442747,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028521,          2.153296,          0.037720,          0.075266,          0.092173,          0.844425,          0.061736,         26.319813,
     1,     1,   365, 51.0000, 42.5400,287.8300,     4,        274.117120,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028562,          2.159029,          0.037566,          0.076072,          0.093488,          0.855394,          0.060446,         26.799506,
     1,     1,   365, 52.0000, 42.5400,287.8300,     4,        274.926213,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029806,          2.175510,          0.039062,          0.077028,          0.094795,          0.866658,          0.062083,         27.269620,
     1,     1,   365, 53.0000, 42.5400,287.8300,     4,        274.929059,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.026463,          2.171524,          0.037999,          0.077866,          0.096098,          0.878154,          0.060327,         27.751087,
     1,     1,   365, 54.0000, 42.5400,287.8300,     4,        273.640321,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027210,          2.149856,          0.035929,          0.078478,          0.097365,          0.887922,          0.058330,         28.243528,
     1,     1,   365, 55.0000, 42.5400,287.8300,     4,        275.270937,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029032,          2.148884,          0.037399,          0.079220,          0.098603,          0.897507,          0.060722,         28.729917,
     1,     1,   365, 56.0000, 42.5400,287.8300,     4,        274.445311,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028525,          2.147876,          0.037938,          0.079979,          0.099822,          0.907656,          0.062286,         29.232778,
     1,     1,   365, 57.0000, 42.5400,287.8300,     4,        274.983527,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027535,          2.147133,          0.037528,          0.080692,          0.101027,          0.917848,          0.060564,         29.723307,
     1,     1,   365, 58.0000, 42.5400,287.8300,     4,        274.612808,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028825,          2.139553,          0.037356,          0.081359,          0.102209,          0.927326,          0.062081,         30.232771,
     1,     1,   365, 59.0000, 42.5400,287.8300,     4,        273.858426,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028163,          2.132349,          0.037826,          0.082045,          0.103369,          0.936988,          0.062170,         30.746704,
     1,     1,   365, 60.0000, 42.5400,287.8300,     4,        277.705101,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027409,          2.117984,          0.037407,          0.082684,          0.104500,          0.946436,          0.062336,         31.265265,
     1,     1,   365, 61.0000, 42.5400,287.8300,     4,        273.978318,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028210,          2.111733,          0.037379,          0.083317,          0.105605,          0.955749,          0.061595,         31.769001,
