npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,   101,   365,    10,   272.86724,    67.74991,     0.00000,   602.63199,     1.35500,     0.00000,    14.69834,   107.01651,   640.24330,     0.00000,     2.01088,     4.45753,     0.00000,   356.56508,  3453.68535,   596.01997,    46.20350,   262.65030,    45.44616,     0.64267,     0.13501,     0.11500,     0.32676,     0.22419,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11686,     0.00000,     0.00000,     0.11686,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23917,     0.21234,
     1,     1,   102,   365,    10,   271.95911,    60.45891,     0.00000,   582.98811,     1.20918,     0.00000,    14.21922,   115.88360,   640.00842,     0.00000,     2.01088,     4.45753,     0.00000,   352.71285,  3462.50096,   596.60708,    46.20350,   262.65030,    45.44616,     1.40818,     0.11884,     0.10123,     0.31611,     0.21688,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09861,     0.00000,     0.00000,     0.09861,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23052,     0.46996,
     1,     1,   103,   365,    10,   271.69435,    64.78033,     0.00000,   556.05496,     1.29561,     0.00000,    13.56232,   138.57631,   641.07987,     0.00000,     2.01088,     4.45753,     0.00000,   341.92831,  3469.42453,   597.18470,    46.20350,   262.65030,    45.44616,     0.19176,     0.13360,     0.11381,     0.30150,     0.20686,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09028,     0.00000,     0.00000,     0.09028,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22806,     0.06102,
     1,     1,   104,   365,    10,   271.32786,    68.85861,     0.00000,   732.82438,     1.37717,     0.00000,    17.87377,   100.22501,   599.86368,     0.00000,     2.01088,     4.45753,     0.00000,   333.73296,  3477.51843,   598.01214,    46.20350,   262.65030,    45.44616,     0.59975,     0.13709,     0.11678,     0.39734,     0.27262,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11234,     0.00000,     0.00000,     0.11234,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22470,     0.22034,
     1,     1,   105,   365,    10,   270.09560,    60.13461,     0.00000,   681.85963,     1.20269,     0.00000,    16.63072,   127.97686,   616.68059,     0.00000,     2.01088,     4.45753,     0.00000,   333.10579,  3480.22612,   598.58712,    46.20350,   262.65030,    45.44616,     1.02359,     0.11856,     0.10099,     0.36970,     0.25365,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08556,     0.00000,     0.00000,     0.08556,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.21374,     0.36137,
     1,     1,   106,   365,    10,   275.41320,    56.91092,     0.00000,   665.97870,     1.13822,     0.00000,    16.24338,   127.55336,   613.43044,     0.00000,     2.01088,     4.45753,     0.00000,   332.43723,  3483.76955,   599.21991,    46.20350,   262.65030,    45.44616,     1.27187,     0.09524,     0.08113,     0.36114,     0.24778,     0.00000,     0.00000,     0.00000,     0.00000,    -0.18433,     0.00000,     0.00000,     0.18433,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26518,     0.36256,
     1,     1,   107,   365,    10,   272.69723,    68.04636,     0.00000,   751.02372,     1.36093,     0.00000,    18.31765,   144.87642,   615.89387,     0.00000,     2.01088,     4.45753,     0.00000,   325.75491,  3486.38169,   599.87440,    46.20350,   262.65030,    45.44616,     0.56607,     0.13632,     0.11612,     0.40722,     0.27940,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14201,     0.00000,     0.00000,     0.14201,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23752,     0.17220,
     1,     1,   108,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.25257,     0.00000,     2.01088,     4.45753,     0.00000,   350.64276,  3489.94511,   600.29853,    46.20350,   262.65030,    45.44616,     1.10863,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,   109,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.21979,     0.00000,     2.01088,     4.45753,     0.00000,   356.90255,  3496.23144,   600.74900,    46.20350,   262.65030,    45.44616,     0.18602,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,   110,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.38115,     0.00000,     2.01088,     4.45753,     0.00000,   371.65129,  3505.58993,   601.25907,    46.20350,   262.65030,    45.44616,     0.40556,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,   111,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   717.08400,     0.00000,     2.01088,     4.45753,     0.00000,   398.40269,  3516.64841,   601.69096,    46.20350,   262.65030,    45.44616,     0.99176,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,   112,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.69763,     0.00000,     2.01088,     4.45753,     0.00000,   407.72731,  3528.64733,   602.09647,    46.20350,   262.65030,    45.44616,     0.29711,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,   113,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.47150,     0.00000,     2.01088,     4.45753,     0.00000,   414.70114,  3543.43923,   602.55791,    46.20350,   262.65030,    45.44616,     0.54077,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
     1,     1,   114,   365,    10,   272.53265,    42.41458,     0.00000,   419.26719,     0.84829,     0.00000,    10.22603,   118.56441,   710.22688,     0.00000,     2.01088,     4.45753,     0.00000,   406.78052,  3556.59338,   602.98916,    46.20350,   262.65030,    45.44616,     0.42532,     0.08561,     0.07292,     0.22734,     0.15598,     0.00000,     0.00000,     0.00000,     0.00000,    -0.07736,     0.00000,     0.00000,     0.07736,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23594,     0.13070,
     1,     1,   115,   365,    10,   274.35508,    58.73416,     0.00000,   497.82917,     1.17468,     0.00000,    12.14217,   141.80772,   724.66037,     0.00000,     2.01088,     4.45753,     0.00000,   403.25552,  3568.18678,   603.39550,    46.20350,   262.65030,    45.44616,     0.37555,     0.10193,     0.08683,     0.26995,     0.18521,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11940,     0.00000,     0.00000,     0.11940,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25404,     0.10039,
     1,     1,   116,   365,    10,   271.30076,    33.25054,     0.00000,   390.44092,     0.66501,     0.00000,     9.52295,   166.12539,   754.00695,     0.00000,     2.01088,     4.45753,     0.00000,   411.66576,  3576.26854,   603.67117,    46.20350,   262.65030,    45.44616,     0.20797,     0.06865,     0.05848,     0.21170,     0.14525,     0.00000,     0.00000,     0.00000,     0.00000,    -0.05960,     0.00000,     0.00000,     0.05960,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22445,     0.05853,
     1,     1,   117,   365,    10,   275.31328,    28.09982,     0.00000,   312.04493,     0.56200,     0.00000,     7.61085,   157.50607,   757.79091,     0.00000,     2.01088,     4.45753,     0.00000,   418.87735,  3585.96194,   603.97758,    46.20350,   262.65030,    45.44616,     0.17625,     0.05852,     0.04985,     0.16921,     0.11610,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08523,     0.00000,     0.00000,     0.08523,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26410,     0.04285,
     1,     1,   118,   365,    10,   275.11698,    33.99667,     0.00000,   367.63213,     0.67993,     0.00000,     8.96664,   124.37062,   735.69303,     0.00000,     2.01088,     4.45753,     0.00000,   419.22953,  3600.30601,   604.42283,    46.20350,   262.65030,    45.44616,     0.26523,     0.06981,     0.05947,     0.19936,     0.13678,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09782,     0.00000,     0.00000,     0.09782,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26201,     0.07109,
     1,     1,   119,   365,    10,   274.17873,    55.70729,     0.00000,   531.28572,     1.11415,     0.00000,    12.95819,    72.98856,   649.39919,     0.00000,     2.01088,     4.45753,     0.00000,   380.72272,  3623.89246,   605.32693,    46.20350,   262.65030,    45.44616,     0.42954,     0.11211,     0.09550,     0.28809,     0.19766,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12434,     0.00000,     0.00000,     0.12434,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25223,     0.14525,
     1,     1,   120,   365,    10,   274.65033,    40.36482,     0.00000,   447.76504,     0.80730,     0.00000,    10.92110,   120.65306,   668.62953,     0.00000,     2.01088,     4.45753,     0.00000,   369.62804,  3629.83475,   605.71061,    46.20350,   262.65030,    45.44616,     0.21310,     0.08324,     0.07091,     0.24280,     0.16659,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11185,     0.00000,     0.00000,     0.11185,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25710,     0.06114,
     1,     1,   121,   365,    10,   272.86724,    67.74991,     0.00000,   602.63199,     1.35500,     0.00000,    14.69834,   107.01651,   640.24335,     0.00000,     2.01088,     4.45753,     0.00000,   356.56510,  3637.86867,   606.39203,    46.20350,   262.65030,    45.44616,     0.65291,     0.13501,     0.11500,     0.32676,     0.22419,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11686,     0.00000,     0.00000,     0.11686,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23917,     0.21234,
     1,     1,   122,   365,    10,   271.95911,    60.45891,     0.00000,   582.98811,     1.20918,     0.00000,    14.21922,   115.88360,   640.00846,     0.00000,     2.01088,     4.45753,     0.00000,   352.71287,  3642.38007,   606.98446,    46.20350,   262.65030,    45.44616,     1.42951,     0.11884,     0.10123,     0.31611,     0.21688,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09861,     0.00000,     0.00000,     0.09861,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23052,     0.46996,
     1,     1,   123,   365,    10,   271.69435,    64.78033,     0.00000,   556.05496,     1.29561,     0.00000,    13.56232,   138.57631,   641.07990,     0.00000,     2.01088,     4.45753,     0.00000,   341.92833,  3645.09364,   607.56722,    46.20350,   262.65030,    45.44616,     0.19444,     0.13360,     0.11381,     0.30150,     0.20686,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09028,     0.00000,     0.00000,     0.09028,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22806,     0.06102,
     1,     1,   124,   365,    10,   271.32786,    68.85861,     0.00000,   732.82438,     1.37717,     0.00000,    17.87377,   100.22501,   599.86371,     0.00000,     2.01088,     4.45753,     0.00000,   333.73297,  3647.24788,   608.40178,    46.20350,   262.65030,    45.44616,     0.60895,     0.13709,     0.11678,     0.39734,     0.27262,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11234,     0.00000,     0.00000,     0.11234,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22470,     0.22034,
     1,     1,   125,   365,    10,   270.09560,    60.13461,     0.00000,   681.85963,     1.20269,     0.00000,    16.63072,   127.97686,   616.68062,     0.00000,     2.01088,     4.45753,     0.00000,   333.10580,  3645.80915,   608.98165,    46.20350,   262.65030,    45.44616,     1.03759,     0.11856,     0.10099,     0.36970,     0.25365,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08556,     0.00000,     0.00000,     0.08556,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.21374,     0.36137,
     1,     1,   126,   365,    10,   275.41320,    56.91092,     0.00000,   665.97870,     1.13822,     0.00000,    16.24338,   127.55336,   613.43045,     0.00000,     2.01088,     4.45753,     0.00000,   332.43724,  3644.93838,   609.61957,    46.20350,   262.65030,    45.44616,     1.28884,     0.09524,     0.08113,     0.36114,     0.24778,     0.00000,     0.00000,     0.00000,     0.00000,    -0.18433,     0.00000,     0.00000,     0.18433,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26518,     0.36256,
     1,     1,   127,   365,    10,   272.69723,    68.04636,     0.00000,   751.02372,     1.36093,     0.00000,    18.31765,   144.87642,   615.89388,     0.00000,     2.01088,     4.45753,     0.00000,   325.75491,  3643.06926,   610.27916,    46.20350,   262.65030,    45.44616,     0.57308,     0.13632,     0.11612,     0.40722,     0.27940,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14201,     0.00000,     0.00000,     0.14201,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23752,     0.17220,
     1,     1,   128,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.25258,     0.00000,     2.01088,     4.45753,     0.00000,   350.64277,  3643.86445,   610.70640,    46.20350,   262.65030,    45.44616,     1.12194,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,   129,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.21980,     0.00000,     2.01088,     4.45753,     0.00000,   356.90256,  3647.39189,   611.15993,    46.20350,   262.65030,    45.44616,     0.18805,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,   130,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.38116,     0.00000,     2.01088,     4.45753,     0.00000,   371.65130,  3653.78588,   611.67324,    46.20350,   262.65030,    45.44616,     0.40972,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,   131,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   717.08400,     0.00000,     2.01088,     4.45753,     0.00000,   398.40269,  3662.51263,   612.10765,    46.20350,   262.65030,    45.44616,     1.00233,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,   132,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.69763,     0.00000,     2.01088,     4.45753,     0.00000,   407.72732,  3672.44038,   612.51537,    46.20350,   262.65030,    45.44616,     0.30018,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,   133,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.47150,     0.00000,     2.01088,     4.45753,     0.00000,   414.70114,  3684.96972,   612.97920,    46.20350,   262.65030,    45.44616,     0.54680,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
     1,     1,   134,   365,    10,   272.53265,    42.41458,     0.00000,   419.26719,     0.84829,     0.00000,    10.22603,   118.56441,   710.22689,     0.00000,     2.01088,     4.45753,     0.00000,   406.78053,  3696.03233,   613.41262,    46.20350,   262.65030,    45.44616,     0.43002,     0.08561,     0.07292,     0.22734,     0.15598,     0.00000,     0.00000,     0.00000,     0.00000,    -0.07736,     0.00000,     0.00000,     0.07736,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23594,     0.13070,
     1,     1,   135,   365,    10,   274.35508,    58.73416,     0.00000,   497.82917,     1.17468,     0.00000,    12.14217,   141.80772,   724.66038,     0.00000,     2.01088,     4.45753,     0.00000,   403.25553,  3705.65746,   613.82100,    46.20350,   262.65030,    45.44616,     0.37939,     0.10193,     0.08683,     0.26995,     0.18521,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11940,     0.00000,     0.00000,     0.11940,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25404,     0.10039,
     1,     1,   136,   365,    10,   271.30076,    33.25054,     0.00000,   390.44092,     0.66501,     0.00000,     9.52295,   166.12539,   754.00696,     0.00000,     2.01088,     4.45753,     0.00000,   411.66576,  3712.42671,   614.09799,    46.20350,   262.65030,    45.44616,     0.20993,     0.06865,     0.05848,     0.21170,     0.14525,     0.00000,     0.00000,     0.00000,     0.00000,    -0.05960,     0.00000,     0.00000,     0.05960,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22445,     0.05853,
     1,     1,   137,   365,    10,   275.31328,    28.09982,     0.00000,   312.04493,     0.56200,     0.00000,     7.61085,   157.50607,   757.79092,     0.00000,     2.01088,     4.45753,     0.00000,   418.87735,  3720.70853,   614.40583,    46.20350,   262.65030,    45.44616,     0.17792,     0.05852,     0.04985,     0.16921,     0.11610,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08523,     0.00000,     0.00000,     0.08523,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26410,     0.04285,
     1,     1,   138,   365,    10,   275.11698,    33.99667,     0.00000,   367.63213,     0.67993,     0.00000,     8.96664,   124.37062,   735.69304,     0.00000,     2.01088,     4.45753,     0.00000,   419.22953,  3733.05035,   614.85309,    46.20350,   262.65030,    45.44616,     0.26793,     0.06981,     0.05947,     0.19936,     0.13678,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09782,     0.00000,     0.00000,     0.09782,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26201,     0.07109,
     1,     1,   139,   365,    10,   274.17873,    55.70729,     0.00000,   531.28572,     1.11415,     0.00000,    12.95819,    72.98856,   649.39919,     0.00000,     2.01088,     4.45753,     0.00000,   380.72272,  3752.50703,   615.76122,    46.20350,   262.65030,    45.44616,     0.43470,     0.11211,     0.09550,     0.28809,     0.19766,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12434,     0.00000,     0.00000,     0.12434,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25223,     0.14525,
     1,     1,   140,   365,    10,   274.65033,    40.36482,     0.00000,   447.76504,     0.80730,     0.00000,    10.92110,   120.65306,   668.62953,     0.00000,     2.01088,     4.45753,     0.00000,   369.62804,  3756.59690,   616.14668,    46.20350,   262.65030,    45.44616,     0.21528,     0.08324,     0.07091,     0.24280,     0.16659,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11185,     0.00000,     0.00000,     0.11185,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25710,     0.06114,
     1,     1,   141,   365,    10,   272.86724,    67.74991,     0.00000,   602.63199,     1.35500,     0.00000,    14.69834,   107.01651,   640.24335,     0.00000,     2.01088,     4.45753,     0.00000,   356.56510,  3761.32462,   616.83120,    46.20350,   262.65030,    45.44616,     0.65977,     0.13501,     0.11500,     0.32676,     0.22419,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11686,     0.00000,     0.00000,     0.11686,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23917,     0.21234,
     1,     1,   142,   365,    10,   271.95911,    60.45891,     0.00000,   582.98811,     1.20918,     0.00000,    14.21922,   115.88360,   640.00846,     0.00000,     2.01088,     4.45753,     0.00000,   352.71287,  3762.95097,   617.42627,    46.20350,   262.65030,    45.44616,     1.44382,     0.11884,     0.10123,     0.31611,     0.21688,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09861,     0.00000,     0.00000,     0.09861,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23052,     0.46996,
     1,     1,   143,   365,    10,   271.69435,    64.78033,     0.00000,   556.05496,     1.29561,     0.00000,    13.56232,   138.57631,   641.07990,     0.00000,     2.01088,     4.45753,     0.00000,   341.92833,  3762.84262,   618.01154,    46.20350,   262.65030,    45.44616,     0.19623,     0.13360,     0.11381,     0.30150,     0.20686,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09028,     0.00000,     0.00000,     0.09028,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22806,     0.06102,
     1,     1,   144,   365,    10,   271.32786,    68.85861,     0.00000,   732.82438,     1.37717,     0.00000,    17.87377,   100.22501,   599.86371,     0.00000,     2.01088,     4.45753,     0.00000,   333.73297,  3761.01557,   618.84953,    46.20350,   262.65030,    45.44616,     0.61512,     0.13709,     0.11678,     0.39734,     0.27262,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11234,     0.00000,     0.00000,     0.11234,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22470,     0.22034,
     1,     1,   145,   365,    10,   270.09560,    60.13461,     0.00000,   681.85963,     1.20269,     0.00000,    16.63072,   127.97686,   616.68062,     0.00000,     2.01088,     4.45753,     0.00000,   333.10580,  3756.79754,   619.43171,    46.20350,   262.65030,    45.44616,     1.04698,     0.11856,     0.10099,     0.36970,     0.25365,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08556,     0.00000,     0.00000,     0.08556,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.21374,     0.36137,
     1,     1,   146,   365,    10,   275.41320,    56.91092,     0.00000,   665.97870,     1.13822,     0.00000,    16.24338,   127.55336,   613.43045,     0.00000,     2.01088,     4.45753,     0.00000,   332.43724,  3752.96798,   620.07200,    46.20350,   262.65030,    45.44616,     1.30021,     0.09524,     0.08113,     0.36114,     0.24778,     0.00000,     0.00000,     0.00000,     0.00000,    -0.18433,     0.00000,     0.00000,     0.18433,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26518,     0.36256,
     1,     1,   147,   365,    10,   272.69723,    68.04636,     0.00000,   751.02372,     1.36093,     0.00000,    18.31765,   144.87642,   615.89388,     0.00000,     2.01088,     4.45753,     0.00000,   325.75491,  3748.09512,   620.73391,    46.20350,   262.65030,    45.44616,     0.57779,     0.13632,     0.11612,     0.40722,     0.27940,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14201,     0.00000,     0.00000,     0.14201,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23752,     0.17220,
     1,     1,   148,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.25258,     0.00000,     2.01088,     4.45753,     0.00000,   350.64277,  3747.03479,   621.16253,    46.20350,   262.65030,    45.44616,     1.13086,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,   149,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.21980,     0.00000,     2.01088,     4.45753,     0.00000,   356.90256,  3748.71299,   621.61741,    46.20350,   262.65030,    45.44616,     0.18941,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,   150,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.38116,     0.00000,     2.01088,     4.45753,     0.00000,   371.65130,  3753.11990,   622.13212,    46.20350,   262.65030,    45.44616,     0.41251,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,   151,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   717.08400,     0.00000,     2.01088,     4.45753,     0.00000,   398.40269,  3760.28372,   622.56759,    46.20350,   262.65030,    45.44616,     1.00942,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,   152,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.69763,     0.00000,     2.01088,     4.45753,     0.00000,   407.72732,  3768.82318,   622.97624,    46.20350,   262.65030,    45.44616,     0.30224,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,   153,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.47150,     0.00000,     2.01088,     4.45753,     0.00000,   414.70114,  3779.83596,   623.44104,    46.20350,   262.65030,    45.44616,     0.55083,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
