npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
1,1,2332,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,154.35831,733.69763,0,2.01088,4.45753,0,407.72732,3964.76494,1601.08391,46.2035,306.435,121.44336,0.30666,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.0795
1,1,2333,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,119.75275,719.4715,0,2.01088,4.45753,0,414.70114,3972.69461,1601.38,46.2035,306.435,121.44336,0.5595,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.16243
1,1,2334,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,118.56441,710.22689,0,2.01088,4.45753,0,406.78053,3979.50522,1601.65588,46.2035,306.435,121.44336,0.43996,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.1307
1,1,2335,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,141.80772,724.66038,0,2.01088,4.45753,0,403.25553,3985.12894,1601.91372,46.2035,306.435,121.44336,0.3875,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.10039
1,1,2336,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,166.12539,754.00696,0,2.01088,4.45753,0,411.66576,3989.22994,1602.0891,46.2035,306.435,121.44336,0.21406,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.05853
1,1,2337,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,157.50607,757.79092,0,2.01088,4.45753,0,418.87735,3994.64208,1602.2865,46.2035,306.435,121.44336,0.18145,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.04285
1,1,2338,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,124.37062,735.69304,0,2.01088,4.45753,0,419.22953,4002.91341,1602.57503,46.2035,306.435,121.44336,0.27366,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.07109
1,1,2339,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,72.98856,649.39919,0,2.01088,4.45753,0,380.72272,4013.97447,1603.14781,46.2035,306.435,121.44336,0.44562,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.14525
1,1,2340,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,120.65306,668.62953,0,2.01088,4.45753,0,369.62804,4014.29845,1603.3792,46.2035,306.435,121.44336,0.2199,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.06114
1,1,2341,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,107.01651,640.24335,0,2.01088,4.45753,0,356.5651,4012.30482,1603.78286,46.2035,306.435,121.44336,0.67433,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.21234
1,1,2342,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,115.8836,640.00846,0,2.01088,4.45753,0,352.71287,4008.06597,1604.12643,46.2035,306.435,121.44336,1.47418,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.46996
1,1,2343,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,138.57631,641.0799,0,2.01088,4.45753,0,341.92833,4002.2208,1604.45962,46.2035,306.435,121.44336,0.20004,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.06102
1,1,2344,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,100.22501,599.86371,0,2.01088,4.45753,0,333.73297,3992.29997,1604.93118,46.2035,306.435,121.44336,0.62824,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.22034
1,1,2345,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,127.97686,616.68062,0,2.01088,4.45753,0,333.1058,3982.43176,1605.24963,46.2035,306.435,121.44336,1.06698,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.36137
1,1,2346,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,127.55336,613.43045,0,2.01088,4.45753,0,332.43724,3972.58712,1605.6016,46.2035,306.435,121.44336,1.32448,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.36256
1,1,2347,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,144.87642,615.89388,0,2.01088,4.45753,0,325.75491,3961.6078,1605.96239,46.2035,306.435,121.44336,0.58784,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.1722
1,1,2348,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,142.35025,645.25258,0,2.01088,4.45753,0,350.64277,3956.77528,1606.20055,46.2035,306.435,121.44336,1.14994,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.31202
1,1,2349,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,168.31498,673.2198,0,2.01088,4.45753,0,356.90256,3954.69405,1606.46207,46.2035,306.435,121.44336,0.19233,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.04803
1,1,2350,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,179.62833,702.38116,0,2.01088,4.45753,0,371.6513,3955.06134,1606.76495,46.2035,306.435,121.44336,0.41849,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.09891
1,1,2351,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,151.16883,717.084,0,2.01088,4.45753,0,398.40269,3959.0478,1607.03073,46.2035,306.435,121.44336,1.02462,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.26251
1,1,2352,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,154.35831,733.69763,0,2.01088,4.45753,0,407.72732,3964.76494,1607.2863,46.2035,306.435,121.44336,0.30666,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.0795
1,1,2353,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,119.75275,719.4715,0,2.01088,4.45753,0,414.70114,3972.69461,1607.58129,46.2035,306.435,121.44336,0.55951,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.16243
1,1,2354,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,118.56441,710.22689,0,2.01088,4.45753,0,406.78053,3979.50522,1607.85612,46.2035,306.435,121.44336,0.43996,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.1307
1,1,2355,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,141.80772,724.66038,0,2.01088,4.45753,0,403.25553,3985.12894,1608.11297,46.2035,306.435,121.44336,0.3875,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.10039
1,1,2356,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,166.12539,754.00696,0,2.01088,4.45753,0,411.66576,3989.22994,1608.28768,46.2035,306.435,121.44336,0.21406,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.05853
1,1,2357,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,157.50607,757.79092,0,2.01088,4.45753,0,418.87735,3994.64208,1608.48435,46.2035,306.435,121.44336,0.18145,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.04285
1,1,2358,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,124.37062,735.69304,0,2.01088,4.45753,0,419.22953,4002.91341,1608.77184,46.2035,306.435,121.44336,0.27366,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.07109
1,1,2359,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,72.98856,649.39919,0,2.01088,4.45753,0,380.72272,4013.97447,1609.34242,46.2035,306.435,121.44336,0.44563,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.14525
1,1,2360,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,120.65306,668.62953,0,2.01088,4.45753,0,369.62804,4014.29845,1609.5728,46.2035,306.435,121.44336,0.2199,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.06114
1,1,2361,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,107.01651,640.24335,0,2.01088,4.45753,0,356.5651,4012.30482,1609.97462,46.2035,306.435,121.44336,0.67434,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.21234
1,1,2362,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,115.8836,640.00846,0,2.01088,4.45753,0,352.71287,4008.06597,1610.31654,46.2035,306.435,121.44336,1.47419,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.46996
1,1,2363,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,138.57631,641.0799,0,2.01088,4.45753,0,341.92833,4002.2208,1610.64808,46.2035,306.435,121.44336,0.20005,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.06102
1,1,2364,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,100.22501,599.86371,0,2.01088,4.45753,0,333.73297,3992.29997,1611.11724,46.2035,306.435,121.44336,0.62825,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.22034
1,1,2365,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,127.97686,616.68062,0,2.01088,4.45753,0,333.1058,3982.43176,1611.43398,46.2035,306.435,121.44336,1.06699,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.36137
1,1,2366,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,127.55336,613.43045,0,2.01088,4.45753,0,332.43724,3972.58712,1611.78407,46.2035,306.435,121.44336,1.32448,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.36256
1,1,2367,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,144.87642,615.89388,0,2.01088,4.45753,0,325.75491,3961.6078,1612.1429,46.2035,306.435,121.44336,0.58784,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.1722
1,1,2368,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,142.35025,645.25258,0,2.01088,4.45753,0,350.64277,3956.77528,1612.37981,46.2035,306.435,121.44336,1.14995,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.31202
1,1,2369,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,168.31498,673.2198,0,2.01088,4.45753,0,356.90256,3954.69405,1612.64008,46.2035,306.435,121.44336,0.19233,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.04803
1,1,2370,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,179.62833,702.38116,0,2.01088,4.45753,0,371.6513,3955.06134,1612.94158,46.2035,306.435,121.44336,0.41849,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.09891
1,1,2371,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,151.16883,717.084,0,2.01088,4.45753,0,398.40269,3959.0478,1613.20626,46.2035,306.435,121.44336,1.02462,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.26251
1,1,2372,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,154.35831,733.69763,0,2.01088,4.45753,0,407.72732,3964.76494,1613.46084,46.2035,306.435,121.44336,0.30666,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.0795
1,1,2373,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,119.75275,719.4715,0,2.01088,4.45753,0,414.70114,3972.69461,1613.75472,46.2035,306.435,121.44336,0.55951,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.16243
1,1,2374,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,118.56441,710.22689,0,2.01088,4.45753,0,406.78053,3979.50522,1614.02852,46.2035,306.435,121.44336,0.43997,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.1307
1,1,2375,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,141.80772,724.66038,0,2.01088,4.45753,0,403.25553,3985.12894,1614.28439,46.2035,306.435,121.44336,0.3875,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.10039
1,1,2376,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,166.12539,754.00696,0,2.01088,4.45753,0,411.66576,3989.22994,1614.45843,46.2035,306.435,121.44336,0.21407,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.05853
1,1,2377,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,157.50607,757.79092,0,2.01088,4.45753,0,418.87735,3994.64208,1614.65438,46.2035,306.435,121.44336,0.18145,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.04285
1,1,2378,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,124.37062,735.69304,0,2.01088,4.45753,0,419.22953,4002.91341,1614.94082,46.2035,306.435,121.44336,0.27366,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.07109
1,1,2379,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,72.98856,649.39919,0,2.01088,4.45753,0,380.72272,4013.97447,1615.50921,46.2035,306.435,121.44336,0.44563,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.14525
1,1,2380,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,120.65306,668.62953,0,2.01088,4.45753,0,369.62804,4014.29845,1615.73858,46.2035,306.435,121.44336,0.2199,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.06114
1,1,2381,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,107.01651,640.24335,0,2.01088,4.45753,0,356.5651,4012.30482,1616.13858,46.2035,306.435,121.44336,0.67434,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.21234
1,1,2382,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,115.8836,640.00846,0,2.01088,4.45753,0,352.71287,4008.06597,1616.47885,46.2035,306.435,121.44336,1.4742,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.46996
1,1,2383,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,138.57631,641.0799,0,2.01088,4.45753,0,341.92833,4002.2208,1616.80875,46.2035,306.435,121.44336,0.20005,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.06102
1,1,2384,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,100.22501,599.86371,0,2.01088,4.45753,0,333.73297,3992.29997,1617.27553,46.2035,306.435,121.44336,0.62825,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.22034
1,1,2385,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,127.97686,616.68062,0,2.01088,4.45753,0,333.1058,3982.43176,1617.59056,46.2035,306.435,121.44336,1.067,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.36137
1,1,2386,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,127.55336,613.43045,0,2.01088,4.45753,0,332.43724,3972.58712,1617.93877,46.2035,306.435,121.44336,1.32449,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.36256
1,1,2387,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,144.87642,615.89388,0,2.01088,4.45753,0,325.75491,3961.6078,1618.29565,46.2035,306.435,121.44336,0.58784,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.1722
1,1,2388,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,142.35025,645.25258,0,2.01088,4.45753,0,350.64277,3956.77528,1618.53133,46.2035,306.435,121.44336,1.14996,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.31202
1,1,2389,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,168.31498,673.2198,0,2.01088,4.45753,0,356.90256,3954.69405,1618.79035,46.2035,306.435,121.44336,0.19233,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.04803
1,1,2390,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,179.62833,702.38116,0,2.01088,4.45753,0,371.6513,3955.06134,1619.09048,46.2035,306.435,121.44336,0.41849,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.09891
1,1,2391,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,151.16883,717.084,0,2.01088,4.45753,0,398.40269,3959.0478,1619.35407,46.2035,306.435,121.44336,1.02463,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.26251
1,1,2392,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,154.35831,733.69763,0,2.01088,4.45753,0,407.72732,3964.76494,1619.60765,46.2035,306.435,121.44336,0.30667,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.0795
1,1,2393,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,119.75275,719.4715,0,2.01088,4.45753,0,414.70114,3972.69461,1619.90044,46.2035,306.435,121.44336,0.55951,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.16243
1,1,2394,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,118.56441,710.22689,0,2.01088,4.45753,0,406.78053,3979.50522,1620.17321,46.2035,306.435,121.44336,0.43997,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.1307
1,1,2395,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,141.80772,724.66038,0,2.01088,4.45753,0,403.25553,3985.12894,1620.42809,46.2035,306.435,121.44336,0.3875,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.10039
1,1,2396,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,166.12539,754.00696,0,2.01088,4.45753,0,411.66576,3989.22994,1620.60147,46.2035,306.435,121.44336,0.21407,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.05853
1,1,2397,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,157.50607,757.79092,0,2.01088,4.45753,0,418.87735,3994.64208,1620.7967,46.2035,306.435,121.44336,0.18145,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.04285
1,1,2398,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,124.37062,735.69304,0,2.01088,4.45753,0,419.22953,4002.91341,1621.08211,46.2035,306.435,121.44336,0.27366,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.07109
1,1,2399,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,72.98856,649.39919,0,2.01088,4.45753,0,380.72272,4013.97447,1621.64832,46.2035,306.435,121.44336,0.44563,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.14525
1,1,2400,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,120.65306,668.62953,0,2.01088,4.45753,0,369.62804,4014.29845,1621.87669,46.2035,306.435,121.44336,0.2199,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.06114
1,1,2401,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,107.01651,640.24335,0,2.01088,4.45753,0,356.5651,4012.30482,1622.27485,46.2035,306.435,123.80738,0.67434,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.21234
1,1,2402,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,115.8836,640.00846,0,2.01088,4.45753,0,352.71287,4008.06597,1622.6135,46.2035,306.435,123.80738,1.47421,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.46996
1,1,2403,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,138.57631,641.0799,0,2.01088,4.45753,0,341.92833,4002.2208,1622.94176,46.2035,306.435,123.80738,0.20005,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.06102
1,1,2404,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,100.22501,599.86371,0,2.01088,4.45753,0,333.73297,3992.29997,1623.40617,46.2035,306.435,123.80738,0.62825,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.22034
1,1,2405,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,127.97686,616.68062,0,2.01088,4.45753,0,333.1058,3982.43176,1623.71949,46.2035,306.435,123.80738,1.067,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.36137
1,1,2406,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,127.55336,613.43045,0,2.01088,4.45753,0,332.43724,3972.58712,1624.06584,46.2035,306.435,123.80738,1.3245,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.36256
1,1,2407,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,144.87642,615.89388,0,2.01088,4.45753,0,325.75491,3961.6078,1624.42078,46.2035,306.435,123.80738,0.58785,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.1722
1,1,2408,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,142.35025,645.25258,0,2.01088,4.45753,0,350.64277,3956.77528,1624.65523,46.2035,306.435,123.80738,1.14996,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.31202
1,1,2409,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,168.31498,673.2198,0,2.01088,4.45753,0,356.90256,3954.69405,1624.913,46.2035,306.435,123.80738,0.19233,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.04803
1,1,2410,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,179.62833,702.38116,0,2.01088,4.45753,0,371.6513,3955.06134,1625.21177,46.2035,306.435,123.80738,0.41849,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.09891
1,1,2411,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,151.16883,717.084,0,2.01088,4.45753,0,398.40269,3959.0478,1625.47426,46.2035,306.435,123.80738,1.02463,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.26251
1,1,2412,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,154.35831,733.69763,0,2.01088,4.45753,0,407.72732,3964.76494,1625.72686,46.2035,306.435,123.80738,0.30667,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.0795
1,1,2413,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,119.75275,719.4715,0,2.01088,4.45753,0,414.70114,3972.69461,1626.01856,46.2035,306.435,123.80738,0.55951,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.16243
1,1,2414,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,118.56441,710.22689,0,2.01088,4.45753,0,406.78053,3979.50522,1626.29031,46.2035,306.435,123.80738,0.43997,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.1307
