time,aglivc,bglivcj,bglivcm,som2c(1),som3c,somsc,somtc,

1927.75,0.1364,45.6501,107.3791,17.4675,554.5267,963.7480,1139.2095
1927.83,0.1275,42.8628,106.1115,17.3661,554.5343,963.6329,1135.8265
1927.92,0.1176,39.3394,103.5225,17.3122,554.5358,963.8161,1140.7941
1928.00,0.1084,36.0780,100.8719,17.2973,554.5372,963.9064,1146.3707
1928.08,0.0999,33.0870,98.2891,17.2885,554.5375,964.0440,1151.5852
1928.17,0.0921,30.3436,95.7724,17.2884,554.5368,964.2683,1156.3304
1928.25,0.0849,27.9015,93.4116,17.2854,554.5375,964.7420,1160.1757
1928.33,0.1726,25.8437,91.2980,17.2643,554.5391,965.6553,1162.6725
1928.42,14.7089,30.6711,90.9801,16.7226,554.5791,967.3049,1138.1697
1928.50,27.0135,37.4340,91.4742,16.1712,554.5962,964.1590,1129.7236
1928.58,11.1214,39.3118,92.6515,15.5789,554.6105,958.5622,1117.2557
1928.67,10.3342,35.1715,93.6366,15.3622,554.6108,957.7634,1118.3395
1928.75,0.0967,30.8550,93.0176,15.1770,554.6109,958.1989,1123.4204
1928.83,0.0885,27.8529,91.0975,15.0743,554.6104,958.4429,1128.1570
1928.92,0.0811,25.6408,88.9065,15.0054,554.6107,958.6162,1132.3726
1929.00,0.0747,23.5451,86.6632,14.9806,554.6111,958.7094,1136.4381
1929.08,0.0688,21.5931,84.4443,14.9661,554.6113,958.8027,1140.3606
1929.17,0.0634,19.8026,82.2821,14.9577,554.6119,958.9073,1144.0770
1929.25,0.0584,18.1603,80.1758,14.9358,554.6125,959.2363,1147.1320
1929.33,4.2043,18.6875,78.7716,14.8055,554.6146,961.1030,1142.4740
1929.42,31.6611,29.1479,79.0210,14.5586,554.6219,961.4669,1133.5149
1929.50,72.0225,46.3096,80.6217,14.3327,554.6259,961.2397,1131.8230
1929.58,24.0647,45.0851,82.6135,14.2976,554.6278,961.2246,1135.0664
1929.67,23.5859,43.2580,84.2513,14.3534,554.6368,959.2832,1126.2185
1929.75,0.2280,42.1834,84.6322,14.8864,554.6414,957.1458,1119.6788
1929.83,0.2099,40.4158,84.3020,15.0941,554.6417,957.0427,1120.4917
1929.92,0.1953,38.5665,83.1264,15.1847,554.6418,956.9737,1122.6488
1930.00,0.1801,36.7402,81.9260,15.2160,554.6415,956.9712,1125.3362
1930.08,0.1660,34.9855,80.7327,15.2483,554.6420,956.9940,1128.0520
1930.17,0.1534,33.4100,79.6251,15.4084,554.6423,957.1314,1130.0568
1930.25,0.1422,32.0192,78.6193,15.6301,554.6431,957.3770,1131.5039
1930.33,5.9185,33.1957,78.2133,16.1071,554.6461,957.4718,1124.9581
1930.42,27.0626,40.5283,78.4078,16.1146,554.6493,952.7561,1110.0450
1930.50,70.3273,57.0914,80.4391,15.9673,554.6469,950.7906,1107.4894
1930.58,25.0660,63.7613,83.6345,15.7993,554.6436,949.9000,1107.6538
1930.67,28.1550,66.6117,86.4698,16.8283,554.6147,941.8925,1089.2224
1930.75,0.3724,69.5476,88.2276,17.6104,554.5908,938.5764,1083.3597
1930.83,0.3533,66.8057,87.9873,17.8582,554.5724,936.2505,1079.7418
1930.92,0.3282,64.3963,87.0697,17.9116,554.5693,936.0703,1082.0936
1931.00,0.3033,61.3783,85.8255,17.9323,554.5682,936.0956,1086.0511
